Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope,perc_cycle,prob_cycle,non_active,cycle_added_unweighted,cycling_increase,potential_demand,cycle_fraction
E02005957,E02005940,11,0,0,0,1,0,0,8,1,1,0,0,11077.517475952207,0.010393106985672211,0.09090909090909091,0.043749953977602396,10,0.43749953977602396,0.39203409424913704,1,0.09090909090909091
E02005957,E02005941,20,0,0,0,8,0,0,11,0,1,0,0,10321.381330744542,0.010639140664482863,0.05,0.057735152547489364,19,1.096967898402298,0.9829697573869127,2,0.1
E02005957,E02005942,30,0,0,0,13,0,0,14,0,2,1,0,9071.372183198113,0.010703421679490455,0.06666666666666667,0.08894361087618877,27,2.401477493657097,2.1519132444516966,4,0.13333333333333333
E02005957,E02005945,214,0,0,0,65,0,2,111,14,12,10,0,6967.798422085629,0.01948159964161433,0.056074766355140186,0.13365978415275226,192,25.662678557328434,22.995784062720404,35,0.16355140186915887
E02005957,E02005946,24,0,0,0,2,0,0,18,0,4,0,0,6538.3406366261715,0.01431441257825694,0.16666666666666666,0.16712495052154885,20,3.342499010430977,2.9951427440444514,7,0.2916666666666667
E02005957,E02005947,421,0,0,0,245,1,4,80,10,43,38,0,7404.898089939015,0.014001278747209965,0.1021377672209026,0.1353752761686252,340,46.02759389733257,41.24435443576839,84,0.1995249406175772
E02005957,E02005948,74,0,0,0,18,3,0,35,5,7,6,0,8149.842552472153,0.012140772917194016,0.0945945945945946,0.11455027166914405,61,6.987566571817787,6.261410774033133,13,0.17567567567567569
E02005957,E02005949,90,0,0,0,13,0,0,58,3,11,4,1,5126.906929387235,0.020766321188245836,0.12222222222222222,0.19299253302935374,75,14.47443997720153,12.970239852436702,24,0.26666666666666666
E02005957,E02005950,85,0,0,0,35,0,0,31,8,7,4,0,5279.280827855218,0.015348109484277221,0.08235294117647059,0.21121817374489077,74,15.630144857121916,14.005842577986645,21,0.24705882352941178
E02005957,E02005951,12,0,0,0,3,0,0,6,1,2,0,0,6211.657918814171,0.014245326457114144,0.16666666666666666,0.18017435617234392,10,1.8017435617234392,1.6145043390241574,4,0.3333333333333333
E02005957,E02005952,416,0,0,1,32,2,7,194,18,90,71,1,3630.786103547767,0.014383029887343482,0.21634615384615385,0.26504660530281915,255,67.58688435221889,60.56317911490377,151,0.3629807692307692
E02005957,E02005953,23,0,0,0,6,0,1,12,1,1,2,0,4832.266459390066,0.01815647562571502,0.043478260869565216,0.2140304796387936,20,4.280609592775872,3.8357638167966432,5,0.21739130434782608
E02005957,E02005954,190,0,0,0,69,1,0,80,10,11,18,1,3236.132429752223,0.010651724407934337,0.05789473684210526,0.29139939862259223,161,46.91530317823735,42.03981196716196,53,0.2789473684210526
E02005957,E02005955,163,0,0,0,7,2,1,95,7,19,32,0,2875.3263639729635,0.01505281723645012,0.1165644171779141,0.26996839453668514,112,30.236460188108737,27.094253148731916,46,0.2822085889570552
E02005957,E02005956,138,0,0,0,9,0,1,62,8,14,43,1,1291.404817344089,0.017231413473691292,0.10144927536231885,0.2164642181466742,81,17.53360166988061,15.711490012299898,30,0.21739130434782608
E02005957,E02005957,117,0,0,0,7,0,1,29,4,7,69,0,0,0.01141834850172049,0.05982905982905983,0.040614460284234405,41,1.6651928716536106,1.492144150649958,8,0.06837606837606838
E02005957,E02005978,16,0,0,0,1,0,0,15,0,0,0,0,10991.62227399171,0.011656529963973086,0,0.04376918806579049,16,0.7003070090526479,0.6275303149594826,1,0.0625
E02005957,E02005979,40,0,0,0,6,0,0,27,3,2,2,0,8990.501631570189,0.016720687477248152,0.05,0.07873502844357239,36,2.834461023968606,2.5399006380324214,5,0.125
E02005978,E02005940,15,0,0,0,2,0,0,11,0,2,0,0,7748.759441018094,0.020190250622775827,0.13333333333333333,0.10621685133207288,13,1.3808190673169476,1.2373227927386357,3,0.2
E02005978,E02005941,43,0,0,0,3,0,1,34,1,4,0,0,7321.382719085818,0.013187736123367842,0.09302325581395349,0.14106933954412662,39,5.501704242220939,4.929960933284441,9,0.20930232558139536
E02005978,E02005942,32,0,0,0,10,0,0,19,0,3,0,0,5866.796850755556,0.012052556603086123,0.09375,0.20308638877483273,29,5.8895052744701495,5.27746124495227,8,0.25
E02005978,E02005945,104,0,0,0,25,0,1,64,6,8,0,0,7626.165735814986,0.012489729784770236,0.07692307692307693,0.13201305004647876,96,12.67325280446196,11.356234081825788,19,0.18269230769230768
E02005978,E02005946,14,0,0,0,2,0,0,11,0,1,0,0,9467.305566382593,0.012873622024045073,0.07142857142857142,0.07382946940390538,13,0.9597831022507699,0.8600413599500839,2,0.14285714285714285
E02005978,E02005947,468,0,0,1,177,0,17,120,11,121,21,0,4436.464856363335,0.018425489776064136,0.25854700854700857,0.224993256819942,326,73.34780172330109,65.72541545639237,187,0.3995726495726496
E02005978,E02005948,138,0,0,0,26,0,6,52,12,35,7,0,3484.8750151518198,0.015774063178357296,0.2536231884057971,0.26036898615964,96,24.99542267132544,22.39787016083263,57,0.41304347826086957
E02005978,E02005949,52,0,0,1,9,0,1,33,1,7,0,0,8516.027273166712,0.015405498388294466,0.1346153846153846,0.09470351758438143,45,4.261658291297165,3.818781955938342,11,0.21153846153846154
E02005978,E02005950,38,0,0,0,11,0,0,18,1,8,0,0,6220.406044872726,0.013672579796730675,0.21052631578947367,0.1821171264658178,30,5.463513793974534,4.895739279485873,13,0.34210526315789475
E02005978,E02005952,131,0,0,0,8,1,0,106,6,9,1,0,8619.617056870895,0.012371155199267618,0.06870229007633588,0.098705794540947,121,11.943401139454586,10.702229424874899,20,0.15267175572519084
E02005978,E02005953,11,0,0,0,2,0,0,9,0,0,0,0,7102.979279628735,0.016933949466225277,0,0.1369643218199996,11,1.5066075400199956,1.3500391855109972,1,0.09090909090909091
E02005978,E02005954,58,0,0,0,5,0,1,40,1,11,0,0,8061.024430921088,0.014657508377961556,0.1896551724137931,0.11073655973909077,47,5.204618307737267,4.6637485041260245,16,0.27586206896551724
E02005978,E02005955,42,0,0,0,6,0,0,29,2,5,0,0,8207.508636968803,0.01815666774638391,0.11904761904761904,0.09740016010421594,37,3.60380592385599,3.229294348359411,8,0.19047619047619047
E02005978,E02005956,11,0,0,0,1,0,1,8,0,0,1,0,10381.657954358876,0.014383029887343482,0,0.05133663203057378,10,0.5133663203057378,0.460016713393813,0,0
E02005978,E02005978,145,0,0,0,8,0,0,78,9,9,41,0,0,0.01231926158054831,0.06206896551724138,0.039679536606637845,95,3.769555977630595,3.3778194696350567,12,0.08275862068965517
E02005978,E02005979,139,0,0,0,5,0,0,89,8,12,25,0,2524.09196494117,0.02038069179724416,0.08633093525179857,0.24164684321954338,102,24.647978008393427,22.086532339074047,34,0.2446043165467626
E02005979,E02005940,24,0,0,0,5,1,1,12,0,2,3,0,7249.88890114467,0.0186787340615377,0.08333333333333333,0.12649247381187287,19,2.4033570024255844,2.1535974325495046,4,0.16666666666666666
E02005979,E02005941,54,0,0,0,13,0,0,33,0,8,0,0,6822.512179212395,0.010924406889901796,0.14814814814814814,0.16855659352895963,46,7.753603302332143,6.947840103678851,15,0.2777777777777778
E02005979,E02005942,52,0,0,0,13,0,1,26,2,10,0,0,5367.926310882132,0.015261515994819555,0.19230769230769232,0.2083387362130057,42,8.75022692094624,7.840893471987986,18,0.34615384615384615
E02005979,E02005945,155,0,0,0,44,0,1,85,5,19,1,0,7127.178046923802,0.01575881379019474,0.12258064516129032,0.1398684034503226,135,18.882234465793548,16.919971367254192,36,0.23225806451612904
E02005979,E02005946,24,0,0,0,2,0,0,22,0,0,0,0,8947.797827224556,0.019133115207284213,0,0.07520290187266948,24,1.8048696449440675,1.6173055561513203,2,0.08333333333333333
E02005979,E02005947,798,0,0,2,332,0,10,123,25,246,60,0,3937.477167472152,0.013508087420680076,0.3082706766917293,0.26289607456090175,492,129.34486868396365,115.90320407251355,362,0.45363408521303256
E02005979,E02005948,217,0,0,0,34,0,1,63,12,80,27,0,2985.887326260637,0.010475039098018257,0.3686635944700461,0.29452564456166963,110,32.39782090178366,29.031002819748718,109,0.5023041474654378
E02005979,E02005949,107,0,0,0,26,0,3,54,5,18,1,0,7996.519534008678,0.010671179252975897,0.16822429906542055,0.12406167972761865,88,10.917427816030441,9.782876406176241,28,0.2616822429906542
E02005979,E02005950,82,0,0,0,8,0,1,45,3,22,3,0,5719.666723901651,0.010722402997178448,0.2682926829268293,0.2150045017541218,57,12.255256599984943,10.981676514278137,33,0.4024390243902439
E02005979,E02005951,24,0,0,0,2,0,1,13,1,5,2,0,3491.1409445938457,0.010962056425081449,0.20833333333333334,0.2859806252846218,17,4.861670629838571,4.356440335645002,9,0.375
E02005979,E02005952,192,0,0,0,13,1,9,143,7,19,0,0,7305.233952844506,0.014119058490753102,0.09895833333333333,0.13865124106673707,173,23.986664704545515,21.49394345950255,40,0.20833333333333334
E02005979,E02005953,20,0,0,0,1,0,1,13,0,5,0,0,5269.361035490321,0.01164155183257155,0.25,0.22871191305564903,15,3.4306786958347355,3.0741586971038166,8,0.4
E02005979,E02005954,119,0,0,0,12,0,0,82,4,20,1,0,6227.406186782675,0.012295029298925128,0.16806722689075632,0.18742420022930603,98,18.367571622471992,16.45879286697841,36,0.3025210084033613
E02005979,E02005955,87,0,0,0,3,0,1,62,3,17,1,0,6203.157251685034,0.009982272769532254,0.19540229885057472,0.19811782356875576,69,13.670129826244148,12.249514519360034,29,0.3333333333333333
E02005979,E02005956,26,0,0,0,0,0,1,22,0,3,0,0,8377.306569075106,0.012443439740453921,0.11538461538461539,0.10620261408523847,23,2.4426601239604846,2.1888161293737034,5,0.19230769230769232
E02005979,E02005957,14,0,0,0,2,0,0,12,0,0,0,0,8967.846229774324,0.010261612290155474,0,0.09299381911203271,14,1.3019134675684578,1.166617151895172,1,0.07142857142857142
E02005979,E02005978,69,0,0,0,9,0,1,43,6,3,7,0,2524.0919649411694,0.010651724407934337,0.043478260869565216,0.2928339188204467,59,17.277201210406353,15.481734977708289,18,0.2608695652173913
E02005979,E02005979,300,0,0,2,15,0,6,107,12,20,138,0,0,0.012319267957759793,0.06666666666666667,0.03967953006226764,142,5.634493268842005,5.048950374517374,25,0.08333333333333333
