Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope
E02005956,E02005949,102,0,0,0,22,1,2,52,4,15,6,0,3970.851472247535,0.020189418722228295
E02005956,E02005950,71,0,0,0,33,0,0,18,5,7,8,0,4355.921353934754,0.019132370917700734
E02005956,E02005952,414,0,0,1,26,1,3,152,11,91,128,1,2670.865093155309,0.016107994252422764
E02005956,E02005953,13,0,0,0,5,0,0,8,0,0,0,0,4072.46627360965,0.016856858336469143
E02005956,E02005954,160,0,0,0,62,0,1,53,8,12,24,0,2476.332243971809,0.016733159066014993
E02005956,E02005955,143,0,0,0,8,3,0,63,8,17,44,0,2147.6421320288323,0.007861626966876242
E02005956,E02005956,170,0,0,1,9,0,2,59,6,16,76,1,0,0.012774165989519939
E02005956,E02005957,80,0,0,0,8,0,0,21,5,5,39,2,1291.404817344089,0.016636557169216297
E02005956,E02005978,14,0,0,0,1,0,0,10,3,0,0,0,10401.082613292487,NaN
E02005956,E02005979,18,0,0,0,6,0,0,10,1,1,0,0,8399.961970870965,0.01649457315588765
E02005957,E02005940,11,0,0,0,1,0,0,8,1,1,0,0,11077.517475952207,0.010393106985672211
E02005957,E02005941,20,0,0,0,8,0,0,11,0,1,0,0,10321.381330744542,0.010639140664482863
E02005957,E02005942,30,0,0,0,13,0,0,14,0,2,1,0,9071.372183198113,0.010703421679490455
E02005957,E02005945,214,0,0,0,65,0,2,111,14,12,10,0,6967.798422085629,0.01948159964161433
E02005957,E02005946,24,0,0,0,2,0,0,18,0,4,0,0,6538.3406366261715,0.01431441257825694
E02005957,E02005947,421,0,0,0,245,1,4,80,10,43,38,0,7404.898089939015,0.014001278747209965
E02005957,E02005948,74,0,0,0,18,3,0,35,5,7,6,0,8149.842552472153,0.012140772917194016
E02005957,E02005949,90,0,0,0,13,0,0,58,3,11,4,1,5126.906929387235,0.020766321188245836
E02005957,E02005950,85,0,0,0,35,0,0,31,8,7,4,0,5279.280827855218,0.015348109484277221
E02005957,E02005951,12,0,0,0,3,0,0,6,1,2,0,0,6211.657918814171,0.014245326457114144
E02005957,E02005952,416,0,0,1,32,2,7,194,18,90,71,1,3630.786103547767,NaN
E02005957,E02005953,23,0,0,0,6,0,1,12,1,1,2,0,4832.266459390066,0.01815647562571502
E02005957,E02005954,190,0,0,0,69,1,0,80,10,11,18,1,3236.132429752223,0.010651724407934337
E02005957,E02005955,163,0,0,0,7,2,1,95,7,19,32,0,2875.3263639729635,0.01505281723645012
E02005957,E02005956,138,0,0,0,9,0,1,62,8,14,43,1,1291.404817344089,0.017231413473691292
E02005957,E02005957,117,0,0,0,7,0,1,29,4,7,69,0,0,0.01141834850172049
E02005957,E02005978,16,0,0,0,1,0,0,15,0,0,0,0,10991.62227399171,0.011656529963973086
E02005957,E02005979,40,0,0,0,6,0,0,27,3,2,2,0,8990.501631570189,0.016720687477248152
E02005978,E02005940,15,0,0,0,2,0,0,11,0,2,0,0,7748.759441018094,0.020190250622775827
E02005978,E02005941,43,0,0,0,3,0,1,34,1,4,0,0,7321.382719085818,0.013187736123367842
E02005978,E02005942,32,0,0,0,10,0,0,19,0,3,0,0,5866.796850755556,0.012052556603086123
E02005978,E02005945,104,0,0,0,25,0,1,64,6,8,0,0,7626.165735814986,0.012489729784770236
E02005978,E02005946,14,0,0,0,2,0,0,11,0,1,0,0,9467.305566382593,0.012873622024045073
E02005978,E02005947,468,0,0,1,177,0,17,120,11,121,21,0,4436.464856363335,0.018425489776064136
E02005978,E02005948,138,0,0,0,26,0,6,52,12,35,7,0,3484.8750151518198,0.015774063178357296
E02005978,E02005949,52,0,0,1,9,0,1,33,1,7,0,0,8516.027273166712,0.015405498388294466
E02005978,E02005950,38,0,0,0,11,0,0,18,1,8,0,0,6220.406044872726,0.013672579796730675
E02005978,E02005952,131,0,0,0,8,1,0,106,6,9,1,0,8619.617056870895,0.012371155199267618
E02005978,E02005953,11,0,0,0,2,0,0,9,0,0,0,0,7102.979279628735,0.016933949466225277
E02005978,E02005954,58,0,0,0,5,0,1,40,1,11,0,0,8061.024430921088,0.014657508377961556
E02005978,E02005955,42,0,0,0,6,0,0,29,2,5,0,0,8207.508636968803,0.01815666774638391
E02005978,E02005956,11,0,0,0,1,0,1,8,0,0,1,0,10381.657954358876,NaN
E02005978,E02005978,145,0,0,0,8,0,0,78,9,9,41,0,0,0.01231926158054831
E02005978,E02005979,139,0,0,0,5,0,0,89,8,12,25,0,2524.09196494117,0.02038069179724416
E02005979,E02005940,24,0,0,0,5,1,1,12,0,2,3,0,7249.88890114467,0.0186787340615377
E02005979,E02005941,54,0,0,0,13,0,0,33,0,8,0,0,6822.512179212395,0.010924406889901796
E02005979,E02005942,52,0,0,0,13,0,1,26,2,10,0,0,5367.926310882132,0.015261515994819555
E02005979,E02005945,155,0,0,0,44,0,1,85,5,19,1,0,7127.178046923802,0.01575881379019474
E02005979,E02005946,24,0,0,0,2,0,0,22,0,0,0,0,8947.797827224556,0.019133115207284213
E02005979,E02005947,798,0,0,2,332,0,10,123,25,246,60,0,3937.477167472152,0.013508087420680076
E02005979,E02005948,217,0,0,0,34,0,1,63,12,80,27,0,2985.887326260637,0.010475039098018257
E02005979,E02005949,107,0,0,0,26,0,3,54,5,18,1,0,7996.519534008678,0.010671179252975897
E02005979,E02005950,82,0,0,0,8,0,1,45,3,22,3,0,5719.666723901651,0.010722402997178448
E02005979,E02005951,24,0,0,0,2,0,1,13,1,5,2,0,3491.1409445938457,0.010962056425081449
E02005979,E02005952,192,0,0,0,13,1,9,143,7,19,0,0,7305.233952844506,0.014119058490753102
E02005979,E02005953,20,0,0,0,1,0,1,13,0,5,0,0,5269.361035490321,0.01164155183257155
E02005979,E02005954,119,0,0,0,12,0,0,82,4,20,1,0,6227.406186782675,0.012295029298925128
E02005979,E02005955,87,0,0,0,3,0,1,62,3,17,1,0,6203.157251685034,0.009982272769532254
E02005979,E02005956,26,0,0,0,0,0,1,22,0,3,0,0,8377.306569075106,0.012443439740453921
E02005979,E02005957,14,0,0,0,2,0,0,12,0,0,0,0,8967.846229774324,0.010261612290155474
E02005979,E02005978,69,0,0,0,9,0,1,43,6,3,7,0,2524.0919649411694,0.010651724407934337
E02005979,E02005979,300,0,0,2,15,0,6,107,12,20,138,0,0,0.012319267957759793
