Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope
E02001049,E02006914,53,0,0,2,18,0,1,24,7,0,1,0,8060.772962119899,0.02375838409512082
E02001049,E02006915,24,0,0,0,1,0,0,18,4,1,0,0,6463.68614280026,0.023227774326127566
E02001049,E02006917,87,0,1,3,38,0,0,35,6,2,2,0,8302.80218159452,0.017341513848739762
E02001050,E02001045,14,0,0,0,3,0,0,7,0,0,4,0,2773.839707523244,0.020316238245576382
E02001050,E02001046,34,0,0,0,10,0,0,11,3,0,10,0,1751.8858323951372,0.021378569101348763
E02001050,E02001047,12,0,0,0,5,0,0,4,2,0,1,0,2747.9795537762793,0.018396792585553882
E02001050,E02001048,12,0,0,0,4,0,0,3,0,0,5,0,2629.565226006482,0.018385470255860566
E02001050,E02001049,18,0,0,0,4,0,0,11,0,2,1,0,3319.657057571542,0.018506261506609036
E02001050,E02001050,256,0,2,0,29,7,0,74,13,3,126,2,0,0.019725807169661044
E02001050,E02001051,32,0,0,0,1,0,0,12,0,0,19,0,1332.9533199781804,0.017456791760958434
E02001050,E02001052,84,0,1,1,16,0,0,21,3,0,41,1,1871.052467483407,0.01608923884419048
E02001050,E02001053,35,0,0,0,8,0,0,7,2,1,17,0,1272.4799361897633,0.017135737293488745
E02001050,E02001055,40,0,0,0,10,0,1,19,6,1,3,0,3633.4675791961936,0.01699244513538873
E02001050,E02001057,21,0,0,0,4,0,0,16,0,0,0,1,4554.665127232951,0.015534342023596551
E02001050,E02001059,31,0,0,0,5,2,0,17,2,0,5,0,5147.767076253895,0.01665104416203942
E02001050,E02001061,20,0,0,0,3,0,0,13,2,0,2,0,7180.162491694047,0.017723959391988148
E02001050,E02001062,65,0,4,0,24,0,0,31,2,2,2,0,6619.988300101779,0.016777419305242704
E02001050,E02001063,13,0,1,0,6,0,1,5,0,0,0,0,7183.3462015968225,0.016056378927964243
E02001050,E02001064,19,0,0,0,6,0,0,10,1,0,2,0,8197.092233171144,0.017990866868290288
E02001050,E02001066,35,0,2,0,13,0,0,12,2,0,6,0,8247.135644003882,0.016516552232414765
E02001050,E02001070,12,0,0,1,5,0,0,4,0,1,1,0,8779.65612883954,0.01687465050258953
E02001050,E02001259,16,0,1,0,3,0,0,6,3,2,1,0,8291.944104424063,0.015532749215478127
E02001050,E02006902,284,0,18,1,146,0,2,82,16,6,11,2,4117.030961498288,0.019455378452110306
E02001050,E02006912,149,0,6,2,61,0,1,46,9,5,19,0,5555.4988561335,0.01684601171074081
E02001050,E02006913,70,0,4,0,16,1,0,37,1,2,9,0,2499.925593777337,0.018819602469081282
E02001050,E02006914,23,0,0,1,12,0,0,9,1,0,0,0,6363.178600043754,0.01718773432255034
E02001050,E02006915,35,0,0,1,4,1,0,21,6,0,2,0,3144.029085228718,0.015576553313868343
E02001050,E02006917,72,0,2,3,35,1,0,19,5,3,4,0,5816.952409565904,0.016057633786831997
