Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope,perc_cycle,prob_cycle,performance,non_active,cycle_added_unweighted,cycle_added_weighted,potential_demand,cycle_fraction,dist2,distance_groups,distance_groups_comb
E02001052,E02006917,75,0,13,0,27,3,0,14,8,4,6,0,4832.3271230484625,0.021455440430457585,0.05333333333333334,0.05639192578253823,0.9457618727014286,65,1.9029509325901435,9.057775657946868,13,0.17333333333333334,4.832327123048462,4-5 km,4-6 km
E02001053,E02001046,27,0,0,0,9,1,0,7,4,0,6,0,2972.6022180635036,0.01991619292268762,0,0.0618610711800328,0,21,1.2990824947806887,6.183447821680507,6,0.2222222222222222,2.9726022180635034,2-3 km,2-4 km
E02001053,E02001047,24,0,0,0,6,2,0,10,2,0,4,0,3693.790556793318,0.01983938706289003,0,0.061937067152954675,0,20,1.2387413430590934,5.896232525754607,6,0.25,3.693790556793318,3-4 km,2-4 km
E02001053,E02001049,19,0,0,0,7,0,0,9,1,0,2,0,4058.562692492447,0.016306263454504498,0,0.0651878784651599,0,17,1.1081939339077183,5.274845434491106,5,0.2631578947368421,4.058562692492447,4-5 km,4-6 km
E02001053,E02001050,157,0,1,0,24,6,2,31,8,5,80,0,1298.1983116820334,0.02015252916516293,0.03184713375796178,0.04923831748842033,0.6467957351599487,72,2.2642834039556257,10.777666805694585,16,0.10191082802547771,1.2981983116820333,1-2 km,0-2 km
E02001053,E02001051,66,0,0,0,7,2,0,16,2,1,38,0,1960.5972329314113,0.017273353680077895,0.015151515151515152,0.059802030006673355,0.2533612178353207,27,1.3545977952521808,6.4476927523523955,7,0.10606060606060606,1.9605972329314114,1-2 km,0-2 km
E02001053,E02001052,42,0,1,0,9,1,1,21,3,0,6,0,1821.081115062162,0.02460892614338311,0,0.05111459499220266,0,36,1.8401254197192958,8.758735156463715,9,0.21428571428571427,1.8210811150621622,1-2 km,0-2 km
E02001053,E02001053,127,0,0,0,18,0,0,32,4,2,71,0,0,0.019197591412924663,0.015748031496062992,0.011849221342901305,1.329035135755769,54,0.2546854477051311,1.2122664905063485,3,0.023622047244094488,0,NA,NA
E02001053,E02001055,95,0,0,0,14,5,0,32,6,7,30,1,3436.1208979851713,0.018791237902072922,0.07368421052631578,0.06340735272039566,1.1620767523797673,58,1.6434165470993132,7.822428913562179,15,0.15789473684210525,3.4361208979851714,3-4 km,2-4 km
E02001053,E02001057,32,0,0,0,10,0,0,11,0,1,10,0,3228.9134617117106,0.019042533818310083,0.03125,0.06312890535935844,0.4950188795783926,21,0.9406585826457915,4.477401001995749,5,0.15625,3.2289134617117106,3-4 km,2-4 km
E02001053,E02001059,75,0,0,0,18,5,2,36,7,4,3,0,4407.8461205300755,0.017838599778549662,0.05333333333333334,0.062177519944867456,0.857759096545243,68,2.333087844997106,11.105166154495917,15,0.2,4.407846120530076,4-5 km,4-6 km
E02001053,E02001061,25,0,0,0,7,0,0,12,1,2,3,0,6440.24153597023,0.016481546543865633,0.08,0.05150944707152407,1.5531131578429687,20,0.3510615261332278,1.6710029099505428,4,0.16,6.44024153597023,6-7 km,6-8 km
E02001053,E02001062,45,0,0,0,14,0,0,21,1,4,5,0,5347.508363912013,0.02784792376020369,0.08888888888888889,0.04774182356994413,1.861866226342659,36,0.47285057581466494,2.2507014564114862,6,0.13333333333333333,5.347508363912013,5-6 km,4-6 km
E02001053,E02001063,24,0,0,0,12,0,0,8,2,1,1,0,5910.866265407064,0.023714924957437645,0.041666666666666664,0.04831638780337472,0.8623713104595208,22,0.5846790159865933,2.7829889189561774,4,0.16666666666666666,5.910866265407064,5-6 km,4-6 km
E02001053,E02001064,37,0,0,0,12,1,0,13,4,2,5,0,7014.525516503241,0.025453724104274947,0.05405405405405406,0.04007257841788487,1.3489038187253029,30,0.47196308523652025,2.246477127545353,4,0.10810810810810811,7.014525516503241,7-8 km,6-8 km
E02001053,E02001066,28,0,0,0,15,1,0,8,0,4,0,0,6974.655707814116,0.027951795230474853,0.14285714285714285,0.03848317178277236,3.7121977279714575,24,0.07046918279039094,0.33542328264103843,4,0.14285714285714285,6.974655707814116,6-7 km,6-8 km
E02001053,E02001070,21,0,0,0,9,0,0,11,0,0,1,0,7507.176192649783,0.022540074444086403,0,0.03907913063966156,0,20,0.7815826127932313,3.720222021277834,4,0.19047619047619047,7.507176192649783,7-8 km,6-8 km
E02001053,E02001089,12,0,0,0,3,0,0,7,0,0,1,1,12777.25134691195,0.02731428652394922,0,0.011521112245657628,0,11,0.1267322347022339,0.6032274037673994,1,0.08333333333333333,12.77725134691195,12-13 km,12-13 km
E02001053,E02001259,16,0,1,1,1,0,0,6,1,3,2,1,7019.4641682343035,0.03586214092224138,0.1875,0.032948453339904864,5.690707180264304,11,0.007017043360803073,0.033400127904364106,3,0.1875,7.019464168234304,7-8 km,6-8 km
E02001053,E02006902,258,0,0,4,147,5,1,59,15,7,19,1,2844.5510253085235,0.03474478029687304,0.027131782945736434,0.046894303298313025,0.5785731109627653,232,7.285178744369647,34.676414175706796,42,0.16279069767441862,2.8445510253085233,2-3 km,2-4 km
E02001053,E02006912,145,0,0,1,83,1,1,45,3,5,6,0,4283.0189199437355,0.017749612567874936,0.034482758620689655,0.06275652284175828,0.5494689166835862,134,5.745886530756179,27.349602273122567,32,0.2206896551724138,4.283018919943736,4-5 km,4-6 km
E02001053,E02006913,90,0,0,0,28,3,0,34,5,3,17,0,1939.3506154857616,0.025455217601559943,0.03333333333333333,0.05129666035813629,0.6498148826962816,70,2.28861826805636,10.893497296074626,14,0.15555555555555556,1.9393506154857616,1-2 km,0-2 km
E02001053,E02006914,37,0,0,0,16,1,0,11,2,4,3,0,5090.698663853996,0.018434114106919412,0.10810810810810811,0.058247226969111464,1.8560215435738752,30,0.48270117037567434,2.2975888848275043,6,0.16216216216216217,5.0906986638539955,5-6 km,4-6 km
E02001053,E02006915,33,0,0,0,5,1,0,19,4,1,3,0,2583.4541069371426,0.0265779763513892,0.030303030303030304,0.053784659158839156,0.5634140064648936,29,1.0554846039437988,5.0239565241585415,6,0.18181818181818182,2.5834541069371424,2-3 km,2-4 km
E02001053,E02006917,61,0,0,1,32,1,0,18,3,0,6,0,4544.472473376145,0.024785674690378953,0,0.054245691682107286,0,55,2.983513042515901,14.201097542165549,14,0.22950819672131148,4.544472473376145,4-5 km,4-6 km
E02001055,E02001049,18,0,0,0,2,0,0,8,1,2,5,0,2740.4857425898613,0.022851906256696714,0.1111111111111111,0.0581119589689455,1.9120179922085894,11,0.1698569936536203,0.808495119920764,3,0.16666666666666666,2.740485742589861,2-3 km,2-4 km
E02001055,E02001050,69,0,0,0,17,0,0,38,7,3,4,0,3633.4675791961927,0.02528243268388781,0.043478260869565216,0.05614640723971752,0.7743729831890124,62,2.03518627464171,9.687197069630178,13,0.18840579710144928,3.633467579196193,3-4 km,2-4 km
E02001055,E02001051,19,0,0,0,3,1,1,8,1,2,3,0,2300.514259218013,0.027759444648077686,0.10526315789473684,0.051421569220319145,2.047062341558069,14,0.1741992150201834,0.8291634757474368,3,0.15789473684210525,2.300514259218013,2-3 km,2-4 km
E02001055,E02001052,18,0,0,0,5,0,0,12,1,0,0,0,5146.687658801293,0.02838735693810675,0,0.048236709299274406,0,18,0.8682607673869394,4.1327977032403815,4,0.2222222222222222,5.146687658801293,5-6 km,4-6 km
E02001055,E02001053,35,0,0,1,5,3,0,17,2,2,5,0,3390.7160815100765,0.025517122419028745,0.05714285714285714,0.0560887385130418,1.0187937660528812,28,0.7750794471286765,3.6892678780851744,6,0.17142857142857143,3.3907160815100763,3-4 km,2-4 km
E02001055,E02001055,368,0,1,2,35,2,3,116,33,17,158,1,0,0.027918414148566,0.04619565217391304,0.010019938976503275,4.610372606284499,193,0.07917023607052484,0.3768390581345362,17,0.04619565217391304,0,NA,NA
E02001055,E02001056,52,0,0,0,10,1,0,19,1,4,16,1,2063.5043757210947,0.025730566236091,0.07692307692307693,0.05194370755373114,1.4808930772511155,32,0.5955108608027535,2.8345469589593058,7,0.1346153846153846,2.0635043757210947,2-3 km,2-4 km
E02001055,E02001057,32,0,0,0,9,0,0,18,4,1,0,0,3659.0265775091284,0.027725446248964825,0.03125,0.05365115497758544,0.5824664914120811,31,1.1107105171251588,5.286824012507884,6,0.1875,3.6590265775091284,3-4 km,2-4 km
E02001055,E02001059,92,0,0,0,13,6,0,40,18,7,8,0,2871.832363106477,0.016635551673110833,0.07608695652173914,0.06545599234194785,1.1624139181062934,77,2.251742266158208,10.717972774325215,18,0.1956521739130435,2.871832363106477,2-3 km,2-4 km
E02001055,E02001061,28,0,0,1,7,0,0,12,7,0,1,0,4116.0758292800465,0.018762229129737604,0,0.06216605707799241,0,27,1.678483541105795,7.989342815160761,8,0.2857142857142857,4.116075829280047,4-5 km,4-6 km
E02001055,E02001062,72,0,0,0,16,0,0,44,6,2,4,0,5383.47119876442,0.024011885445737183,0.027777777777777776,0.05105544463981727,0.5440708228817258,66,2.3110234957142195,11.000142991564994,13,0.18055555555555555,5.383471198764419,5-6 km,4-6 km
E02001055,E02001063,28,0,0,0,5,1,0,20,0,1,1,0,6941.568851368982,0.034930826992668765,0.03571428571428571,0.03393928087082447,1.052299424086711,26,0.4255026731823492,2.0253321772708577,3,0.10714285714285714,6.941568851368982,6-7 km,6-8 km
E02001055,E02001064,28,0,0,0,2,0,1,16,3,4,2,0,5641.120937045414,0.01879890639851002,0.14285714285714285,0.05462772026510341,2.615103507228015,22,0.1961603195021905,0.9336952081174352,5,0.17857142857142858,5.6411209370454145,5-6 km,4-6 km
E02001055,E02001066,54,0,0,0,19,0,0,27,3,2,3,0,6367.217875330491,0.015176434982778124,0.037037037037037035,0.05329611857633372,0.6949293499486363,49,1.6132329448142761,7.67875926167345,10,0.18518518518518517,6.367217875330491,6-7 km,6-8 km
E02001055,E02001070,11,0,0,0,2,0,0,6,0,1,2,0,7968.0893487457515,0.0230253480960134,0.09090909090909091,0.035768823131764105,2.541573441603118,8,0.04914788077623232,0.23393691897704463,1,0.09090909090909091,7.968089348745751,7-8 km,6-8 km
E02001055,E02001259,19,0,0,0,5,0,0,10,3,1,0,0,8454.992842670592,0.019954147650594896,0.05263157894736842,0.03467087304264464,1.5180344285715672,18,0.21790308824652646,1.0371876934442923,2,0.10526315789473684,8.454992842670592,8-9 km,8-10 km
E02001055,E02006902,251,0,1,0,125,3,1,78,24,13,6,0,5052.939206988575,0.022712499531432197,0.05179282868525897,0.05403993949133335,0.9584175921137964,232,6.451941119564407,30.710321647522886,44,0.1752988047808765,5.052939206988575,5-6 km,4-6 km
E02001055,E02006912,140,0,0,2,68,0,1,48,14,3,4,0,4991.514261032302,0.02296825210928202,0.02142857142857143,0.0540904870655801,0.3961615542968048,133,5.466583952462248,26.02016174391821,29,0.20714285714285716,4.991514261032302,4-5 km,4-6 km
E02001055,E02006913,34,0,0,1,12,1,0,13,4,1,2,0,5330.066696995839,0.025725096884951525,0.029411764705882353,0.049743784679271395,0.5912651177532628,31,1.0235568823677517,4.871985112624773,6,0.17647058823529413,5.330066696995839,5-6 km,4-6 km
E02001055,E02006914,32,0,0,0,15,0,0,13,3,0,1,0,6072.451173972092,0.02160150883302078,0,0.0492278356243251,0,31,1.526062904354078,7.263842272979511,7,0.21875,6.072451173972092,6-7 km,6-8 km
E02001055,E02006915,19,0,0,0,3,0,0,12,2,2,0,0,5974.170188447221,0.018944782478974215,0.10526315789473684,0.05235027362938953,2.0107470428892262,17,0.22083743987585583,1.0511547896551332,3,0.15789473684210525,5.974170188447221,5-6 km,4-6 km
E02001055,E02006917,73,0,0,0,41,0,0,25,4,2,1,0,6314.480393446713,0.01801128562333379,0.0273972602739726,0.05094759904693643,0.537753707465829,70,2.4566413980541717,11.693263485944122,14,0.1917808219178082,6.314480393446713,6-7 km,6-8 km
E02001056,E02001049,11,0,0,0,3,0,0,4,1,0,3,0,4520.389028705232,0.01807021142130363,0,0.06145028073521543,0,8,0.49160224588172347,2.3399567376541137,2,0.18181818181818182,4.520389028705232,4-5 km,4-6 km
E02001056,E02001050,20,0,0,0,11,0,0,4,3,1,1,0,5651.082646845143,0.018936259466633087,0.05,0.05442790009902865,0.918646501316929,18,0.518267447759314,2.4668793042556243,3,0.15,5.651082646845143,5-6 km,4-6 km
E02001056,E02001052,16,0,0,0,2,0,0,11,1,0,2,0,6706.524430691217,0.017755504271254642,0,0.048436251631779115,0,14,0.6781075228449076,3.2276953171541107,3,0.1875,6.706524430691217,6-7 km,6-8 km
E02001056,E02001053,11,0,0,0,2,0,0,6,1,0,2,0,4885.443315629057,0.024102113361865612,0,0.05347327851925683,0,9,0.48125950667331147,2.290726770746384,2,0.18181818181818182,4.885443315629057,4-5 km,4-6 km
E02001056,E02001055,120,0,0,0,11,0,1,41,9,7,50,1,2063.504375721095,0.020741398621735657,0.058333333333333334,0.05693296675211704,1.024596761087709,63,1.7630718291161882,8.39197102956515,15,0.125,2.063504375721095,2-3 km,2-4 km
E02001056,E02001056,120,0,0,0,18,1,1,28,4,1,67,0,0,0.02137832939080649,0.008333333333333333,0.011362973169408546,0.7333761339653935,52,0.35540792729309223,1.6916911609985645,3,0.025,0,NA,NA
E02001056,E02001057,37,0,0,1,12,0,0,17,1,0,6,0,3795.0037925570778,0.021729290289876357,0,0.05966429325650819,0,31,1.849593090951754,8.80379992432406,9,0.24324324324324326,3.7950037925570776,3-4 km,2-4 km
E02001056,E02001059,192,0,0,2,29,12,1,67,13,4,64,0,1656.771031691798,0.017021194934385447,0.020833333333333332,0.056984283724141833,0.3655978801837098,124,5.484295544741065,26.104466402887102,30,0.15625,1.656771031691798,1-2 km,0-2 km
E02001056,E02001061,56,0,0,0,8,7,0,27,3,3,8,0,2127.163208576989,0.02025669778054854,0.05357142857142857,0.05790583371649879,0.9251473492931466,45,1.3722641892938257,6.53178227414385,10,0.17857142857142858,2.127163208576989,2-3 km,2-4 km
E02001056,E02001062,81,0,1,0,26,0,0,36,9,6,3,0,5278.758074282889,0.016169347377474004,0.07407407407407407,0.05960739961698876,1.2426993049527721,72,1.8136058422010466,8.632505741090991,15,0.18518518518518517,5.278758074282889,5-6 km,4-6 km
E02001056,E02001063,15,0,0,0,4,0,0,8,3,0,0,0,7076.745766410029,0.019118616434737397,0,0.04465371184060232,0,15,0.6698056776090349,3.1881797151458238,3,0.2,7.0767457664100295,7-8 km,6-8 km
E02001056,E02001064,31,0,0,0,8,1,0,8,2,2,10,0,4362.889429795478,0.018105136914111915,0.06451612903225806,0.062052247652666856,1.0397065613703893,19,0.5734931783831481,2.7297459236571204,5,0.16129032258064516,4.3628894297954774,4-5 km,4-6 km
E02001056,E02001066,42,0,0,0,20,0,0,14,4,3,1,0,5088.986368080555,0.022616562814897517,0.07142857142857142,0.05395279180275824,1.3239087180085418,38,0.8189573467701563,3.8981204367549207,7,0.16666666666666666,5.088986368080555,5-6 km,4-6 km
E02001056,E02001070,14,0,0,0,2,0,0,10,2,0,0,0,6689.857841495816,0.02073722447841683,0,0.04594558835566168,0,14,0.6432382369792635,3.061722478172956,3,0.21428571428571427,6.689857841495815,6-7 km,6-8 km
E02001056,E02001083,14,0,0,0,4,0,0,10,0,0,0,0,10343.93138377092,0.020556325009001602,0,0.023309130294432573,0,14,0.326327824122056,1.5532740078696214,2,0.14285714285714285,10.34393138377092,10-11 km,10-11 km
E02001056,E02001259,18,0,0,0,1,1,0,12,1,1,2,0,8881.365757361666,0.016822588102275778,0.05555555555555555,0.03389407667649495,1.6390933461858401,15,0.1632295576743159,0.7769494677129917,2,0.1111111111111111,8.881365757361666,8-9 km,8-10 km
E02001056,E02006902,192,0,0,1,126,2,2,40,8,6,7,0,5600.286598089742,0.021094388044345103,0.03125,0.05261241024535017,0.5939663257066206,179,6.239352874450838,29.698431851113693,36,0.1875,5.600286598089742,5-6 km,4-6 km
E02001056,E02006912,98,0,0,1,46,3,0,35,3,5,4,1,5166.955449535042,0.017816937642482017,0.05102040816326531,0.05848148107396869,0.8724199050077673,89,2.8430454938899543,13.532491998593397,19,0.19387755102040816,5.166955449535042,5-6 km,4-6 km
E02001056,E02006913,24,0,0,0,11,1,0,6,5,0,1,0,6824.793931114819,0.02636924181423585,0,0.040554960629635976,0,23,0.9327640944816274,4.439824361683754,4,0.16666666666666666,6.82479393111482,6-7 km,6-8 km
E02001056,E02006914,19,0,0,0,13,0,0,6,0,0,0,0,6327.094040329061,0.019904860569006973,0,0.049112595265112365,0,19,0.9331393100371349,4.441610334336518,4,0.21052631578947367,6.327094040329061,6-7 km,6-8 km
E02001056,E02006915,12,0,0,0,2,0,0,8,0,1,0,1,7281.812098516384,0.019501586823401987,0.08333333333333333,0.04291628657441209,1.9417647700912462,11,0.12288118235921033,0.5848969426016773,2,0.16666666666666666,7.281812098516384,7-8 km,6-8 km
E02001056,E02006917,46,0,0,1,29,0,0,12,3,0,1,0,6735.964230515146,0.019825748934994013,0,0.04641324366666911,0,45,2.08859596500011,9.9414195957824,10,0.21739130434782608,6.735964230515146,6-7 km,6-8 km
E02001057,E02001050,40,0,2,0,14,0,1,17,0,2,4,0,4554.665127232952,0.021080828501270833,0.05,0.05801939479039359,0.8617807921064117,34,1.0855010383636594,5.16683048079625,7,0.175,4.554665127232952,4-5 km,4-6 km
E02001057,E02001052,19,0,2,2,5,0,0,5,1,1,2,1,3942.2027558485934,0.01702151018626306,0.05263157894736842,0.06466992246346062,0.8138494209128821,16,0.5886121673325369,2.8017101596934872,4,0.21052631578947367,3.9422027558485935,3-4 km,2-4 km
E02001057,E02001055,48,0,0,0,5,1,0,19,2,5,16,0,3659.0265775091284,0.022338593102110064,0.10416666666666667,0.0592235272601046,1.7588730608559617,27,0.4724811470823547,2.2489430282137026,7,0.14583333333333334,3.6590265775091284,3-4 km,2-4 km
E02001057,E02001056,22,0,0,0,7,0,0,1,0,0,14,0,3795.0037925570787,0.020329413810970913,0,0.06120953611023444,0,8,0.48967628888187553,2.330789456389678,2,0.09090909090909091,3.7950037925570785,3-4 km,2-4 km
E02001057,E02001057,150,0,1,2,18,1,1,39,6,5,77,0,0,0.02217275678125772,0.03333333333333333,0.011190782165078994,2.9786419610016632,68,0.09654032980400261,0.4595182326212895,5,0.03333333333333333,0,NA,NA
E02001057,E02001059,91,0,0,0,12,2,0,40,7,7,22,1,2162.2850113398335,0.022894438331593273,0.07692307692307693,0.05540362261097813,1.388412405145413,62,1.3121276023576645,6.245540677487987,13,0.14285714285714285,2.1622850113398338,2-3 km,2-4 km
E02001057,E02001061,23,0,0,0,5,0,0,14,1,1,2,0,4280.108421215155,0.018322904820699266,0.043478260869565216,0.062114693545381384,0.699967405261361,20,0.76473885696277,3.6400481403139717,5,0.21739130434782608,4.2801084212151554,4-5 km,4-6 km
E02001057,E02001062,119,0,1,1,20,0,0,36,6,10,45,0,2405.6023682796194,0.020151469492532888,0.08403361344537816,0.0597063225438603,1.4074491589001652,64,1.4405086900012838,6.856616386632176,17,0.14285714285714285,2.4056023682796193,2-3 km,2-4 km
E02001057,E02001063,21,0,0,0,5,0,0,8,0,2,6,0,3273.667443367116,0.019642755955047483,0.09523809523809523,0.06245663419590746,1.524867557533797,13,0.28215714634734956,1.3430278669467006,3,0.14285714285714285,3.273667443367116,3-4 km,2-4 km
E02001057,E02001064,23,0,0,0,9,1,0,10,2,0,1,0,4093.9579641438736,0.03042225765191774,0,0.05024555444886717,0,22,1.1054021978750777,5.261557168226958,5,0.21739130434782608,4.093957964143874,4-5 km,4-6 km
E02001057,E02001066,72,0,0,1,20,1,0,27,8,7,8,0,4032.7497121817264,0.012339078176010208,0.09722222222222222,0.07013038027008094,1.386306788125306,57,1.5291888511417655,7.278721334881025,14,0.19444444444444445,4.032749712181727,4-5 km,4-6 km
E02001057,E02001070,22,0,0,0,6,0,1,9,3,0,3,0,4786.425774995079,0.01314005874909698,0,0.06588417234093052,0,19,1.25179927447768,5.958386421223381,6,0.2727272727272727,4.786425774995079,4-5 km,4-6 km
E02001057,E02001077,12,0,0,0,2,0,0,7,2,0,1,0,7850.682937444139,0.013935790869951368,0,0.04326873363215068,0,11,0.4759560699536575,2.265483166615531,2,0.16666666666666666,7.850682937444138,7-8 km,6-8 km
E02001057,E02001082,16,0,0,0,6,0,0,9,1,0,0,0,7437.017224746207,0.014312010737197707,0,0.046079803871642996,0,16,0.7372768619462879,3.5093329517513436,4,0.25,7.4370172247462065,7-8 km,6-8 km
E02001057,E02001083,13,0,0,0,6,0,0,4,0,1,2,0,8395.564372111643,0.013884665985395414,0.07692307692307693,0.039275255294831245,1.9585633841366847,10,0.10104915581054016,0.4809796028271653,1,0.07692307692307693,8.395564372111643,8-9 km,8-10 km
E02001057,E02001089,15,0,0,3,1,0,0,8,1,1,1,0,10073.345388926347,0.014785442816067206,0.06666666666666667,0.027577757369580708,2.4174071072291934,13,0.06711046494376091,0.3194362636212109,1,0.06666666666666667,10.073345388926347,10-11 km,10-11 km
E02001057,E02001259,19,0,2,1,5,0,1,8,0,0,2,0,5078.287434318755,0.01449049140006023,0,0.06267044678432862,0,17,1.0653975953335866,5.071140952600762,5,0.2631578947368421,5.078287434318755,5-6 km,4-6 km
E02001057,E02001262,11,0,6,0,1,0,0,3,0,0,1,0,5802.110970455486,0.024559156088621376,0,0.048203196138201926,0,10,0.48203196138201926,2.2944035452430738,2,0.18181818181818182,5.802110970455486,5-6 km,4-6 km
E02001057,E02006902,579,0,4,13,114,6,0,57,11,20,353,1,1805.282805532665,0.014339218148558033,0.03454231433506045,0.06154483301185837,0.561254497650597,206,8.592200030166365,40.897649512970084,61,0.10535405872193437,1.8052828055326648,1-2 km,0-2 km
E02001057,E02006912,393,0,2,8,50,1,0,35,5,17,275,0,1363.8771264921295,0.025805158716189817,0.043256997455470736,0.045186302498050314,0.9573033212296398,101,2.350450797872674,11.18781133951513,28,0.07124681933842239,1.3638771264921294,1-2 km,0-2 km
E02001057,E02006913,43,0,0,0,7,0,0,19,2,1,14,0,2984.8427576657436,0.015788798185557843,0.023255813953488372,0.06670662963490585,0.34862822602146887,28,1.46682896204078,6.98189713628629,8,0.18604651162790697,2.9848427576657435,2-3 km,2-4 km
E02001057,E02006914,89,0,1,0,12,2,0,7,2,4,61,0,2524.0157172861495,0.024373766848483993,0.0449438202247191,0.05577920844025381,0.8057450344219083,24,0.7658261018179897,3.6452232711148658,8,0.0898876404494382,2.5240157172861495,2-3 km,2-4 km
E02001057,E02006915,19,0,0,1,3,0,0,11,1,0,3,0,3486.808305959307,0.02519880494749987,0,0.05637113792676767,0,16,0.9019382068282827,4.29309752283614,4,0.21052631578947367,3.4868083059593067,3-4 km,2-4 km
E02001057,E02006917,136,0,3,2,21,1,1,16,1,9,82,0,2824.1127543267608,0.018762246169676706,0.0661764705882353,0.0628554987025307,1.0528350256422496,45,1.3633923946115096,6.489553793871683,15,0.11029411764705882,2.8241127543267606,2-3 km,2-4 km
E02001059,E02001046,13,0,0,0,4,1,0,4,0,3,1,0,6791.1918288845,0.016635551673110833,0.23076923076923078,0.04883640402887318,4.725352641295924,9,0.01661549569952551,0.0790873952209768,3,0.23076923076923078,6.7911918288845,6-7 km,6-8 km
E02001059,E02001050,24,0,0,0,3,0,0,16,3,0,2,0,5264.0523397754105,0.011345857389835635,0,0.06518175002451411,0,22,1.4339985005393103,6.8256288111632575,7,0.2916666666666667,5.264052339775411,5-6 km,4-6 km
E02001059,E02001051,11,0,0,0,1,0,0,8,1,0,1,0,4576.765470782951,0.017890309221243347,0,0.06140618598830702,0,10,0.6140618598830703,2.922847074859603,3,0.2727272727272727,4.57676547078295,4-5 km,4-6 km
E02001059,E02001052,16,0,1,0,6,0,1,6,0,1,1,0,5800.782560603784,0.014597256730737397,0.0625,0.05791621177854519,1.0791451664515264,14,0.38377185239696304,1.826699408436652,3,0.1875,5.800782560603784,5-6 km,4-6 km
E02001059,E02001055,54,0,0,0,5,4,0,20,3,9,12,1,2885.373989013807,0.0091588365914601,0.16666666666666666,0.07496488938565317,2.2232630239639017,33,0.5297890599146028,2.521720538642279,12,0.2222222222222222,2.8853739890138073,2-3 km,2-4 km
E02001059,E02001056,50,0,0,0,4,0,0,13,2,0,29,2,1670.312657599128,0.02134049701979686,0,0.052781242452346305,0,21,1.1084060914992724,5.275855274437852,5,0.1,1.670312657599128,1-2 km,0-2 km
E02001059,E02001057,45,0,0,0,8,0,0,18,2,1,16,0,2149.145796114735,0.0182240017043878,0.022222222222222223,0.060258428021908506,0.3687819770894581,28,1.306656376925217,6.2194984229598,7,0.15555555555555556,2.149145796114735,2-3 km,2-4 km
E02001059,E02001059,382,0,0,0,53,3,2,102,17,10,194,1,0,0.01349718403877622,0.02617801047120419,0.01321948184655302,1.9802599508111662,178,0.5963713762978683,2.838642890268648,13,0.034031413612565446,0,NA,NA
E02001059,E02001061,102,0,0,2,14,3,0,41,2,2,38,0,2562.0523443316097,0.01399817867959743,0.0196078431372549,0.06758203752043779,0.290133944708684,62,3.4267620647876766,16.310899815878066,18,0.17647058823529413,2.56205234433161,2-3 km,2-4 km
E02001059,E02001062,115,0,0,0,35,0,1,56,12,2,9,0,3295.7828977784256,0.013421276970331719,0.017391304347826087,0.06992890630169918,0.24869979051000118,104,6.1210225337964665,29.135196267463165,31,0.26956521739130435,3.295782897778426,3-4 km,2-4 km
E02001059,E02001063,42,0,0,0,13,1,0,19,4,1,2,2,5430.887769967687,0.013534461945704434,0.023809523809523808,0.06156723313488577,0.3867239535900574,39,1.8365329878218797,8.741635691818582,10,0.23809523809523808,5.430887769967687,5-6 km,4-6 km
E02001059,E02001064,56,0,0,0,9,0,0,27,2,6,12,0,2965.3677786064386,0.013246388153984354,0.10714285714285714,0.06981332338531022,1.5347050096944905,38,0.9156503522298713,4.358365383772356,10,0.17857142857142858,2.9653677786064385,2-3 km,2-4 km
E02001059,E02001065,24,0,0,0,7,0,0,8,1,3,5,0,4002.2402013393043,0.013853944128480018,0.125,0.06832568043795613,1.8294731819540033,16,0.3075938472108704,1.464102943531294,4,0.16666666666666666,4.002240201339304,4-5 km,4-6 km
E02001059,E02001066,69,0,0,0,32,0,0,26,5,1,5,0,3691.4647168915185,0.01568104602673695,0.014492753623188406,0.06680746817204973,0.21693313666467823,63,3.6212806306000127,17.236780510045808,18,0.2608695652173913,3.6914647168915184,3-4 km,2-4 km
E02001059,E02001067,12,0,0,0,2,0,0,7,0,0,3,0,3648.9575096459025,0.011774207825322566,0,0.0717729783000919,0,9,0.6459568047008271,3.0746624736878916,3,0.25,3.6489575096459026,3-4 km,2-4 km
E02001059,E02001070,17,0,0,0,4,0,1,9,2,1,0,0,5292.336190306779,0.013911735355641247,0.058823529411764705,0.06203049026045367,0.9483002498412704,16,0.5143495642002329,2.4482307360112436,3,0.17647058823529413,5.292336190306779,5-6 km,4-6 km
E02001059,E02001076,11,0,0,0,3,0,0,7,0,1,0,0,5949.348614005542,0.014098518173176845,0.09090909090909091,0.057402802273101586,1.5837047549800554,10,0.19150956007991776,0.9115582550491335,2,0.18181818181818182,5.949348614005542,5-6 km,4-6 km
E02001059,E02001083,19,0,0,0,4,0,0,13,1,1,0,0,8946.409732581878,0.011603690613004989,0.05263157894736842,0.03690749365489598,1.426040452367227,18,0.2472328115246904,1.1767930027633682,2,0.10526315789473684,8.946409732581879,8-9 km,8-10 km
E02001059,E02001089,21,0,0,1,9,0,0,8,1,0,2,0,9464.152818976398,0.01315918770602253,0,0.032316951190325745,0,19,0.6140220726161891,2.922657693130794,3,0.14285714285714285,9.464152818976398,9-10 km,8-10 km
