Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope,perc_cycle,prob_cycle,performance,non_active,cycle_added_unweighted,cycle_added_weighted,potential_demand,cycle_fraction,dist2,distance_groups,distance_groups_comb
E02002884,E02002890,131,0,10,2,38,0,0,18,5,9,48,1,2024.2967215377507,0.026040534010027105,0.06870229007633588,0.040165613920914174,1.710475288927744,74,0.908200549537365,6.15601315467496,15,0.11450381679389313,2.0242967215377505,2-3 km,2-4 km
E02002884,E02002891,12,0,1,0,0,0,0,9,0,0,2,0,4093.875758750015,0.023459332615234762,0,0.043438269816363353,0,10,0.4343826981636335,2.944355853363767,3,0.25,4.0938757587500145,4-5 km,4-6 km
E02002884,E02002893,38,0,0,0,6,0,0,16,3,3,10,0,2336.2220215661596,0.02572348528678169,0.07894736842105263,0.04183825722366625,1.8869659890229658,25,0.28280053768167246,1.91689361012207,5,0.13157894736842105,2.3362220215661598,2-3 km,2-4 km
E02002884,E02002895,75,0,11,1,10,0,0,18,3,5,27,0,2446.334867258528,0.0211532935026894,0.06666666666666667,0.041232861031946275,1.6168333944863749,43,0.5780914899033229,3.9184504108297613,9,0.12,2.446334867258528,2-3 km,2-4 km
E02002884,E02002896,51,0,0,0,9,1,1,23,0,6,11,0,3492.6515240600243,0.01734172656571252,0.11764705882352941,0.04237444770927292,2.7763679571871887,34,0.21028724619487427,1.4253801701567441,7,0.13725490196078433,3.492651524060024,3-4 km,2-4 km
E02002884,E02002898,117,0,1,0,35,2,0,42,4,14,19,0,3492.4932406311486,0.01748025462195193,0.11965811965811966,0.04240833606294398,2.8215707279936373,84,0.5039101367908095,3.4156304270444147,17,0.1452991452991453,3.492493240631149,3-4 km,2-4 km
E02002884,E02002899,34,0,0,0,9,0,1,8,1,12,3,0,6077.586915759328,0.02219443237789312,0.35294117647058826,0.03665831592248005,9.627861171171627,19,8.80341355421939e-4,0.005967176486892092,12,0.35294117647058826,6.077586915759328,6-7 km,6-8 km
E02002884,E02006904,337,0,64,1,83,2,1,37,21,35,89,4,2979.323348435514,0.02331177624956052,0.10385756676557864,0.04335755232336542,2.3953743050575693,213,1.755354527033007,11.898237195559918,47,0.1394658753709199,2.979323348435514,2-3 km,2-4 km
E02002884,E02006905,64,0,4,0,14,0,0,26,3,3,12,2,3777.7638900425327,0.021650725090113183,0.046875,0.04334994847514394,1.0813161641213314,49,1.003866739944944,6.804462802615264,10,0.15625,3.7777638900425328,3-4 km,2-4 km
E02002885,E02002869,21,0,2,0,5,0,0,8,2,0,4,0,5378.87520764725,0.01745410403331601,0,0.03846145135571608,0,17,0.6538446730471734,4.431924656335995,4,0.19047619047619047,5.37887520764725,5-6 km,4-6 km
E02002885,E02002871,13,0,1,0,5,0,0,5,1,0,1,0,3983.4229172969563,0.022215596144037293,0,0.0432838693285372,0,12,0.5194064319424464,3.5206682370862565,4,0.3076923076923077,3.983422917296956,3-4 km,2-4 km
E02002885,E02002872,21,0,4,1,5,1,0,7,0,1,0,2,4879.986563485797,0.026370671064831184,0.047619047619047616,0.042262680345453454,1.1267398856345936,20,0.38708338459704134,2.6237491364097183,4,0.19047619047619047,4.879986563485797,4-5 km,4-6 km
E02002885,E02002874,36,0,0,0,11,0,0,9,6,3,7,0,3759.1648465289873,0.01590950822697925,0.08333333333333333,0.041949622214550356,1.9865097451206344,26,0.27523419028494206,1.8656069927214969,5,0.1388888888888889,3.759164846528987,3-4 km,2-4 km
E02002885,E02002876,13,0,3,0,1,0,0,7,0,0,2,0,2615.5754104595403,0.024882456994175964,0,0.04278053445011265,0,11,0.47058587895123916,3.1897501743461802,3,0.23076923076923078,2.6155754104595403,2-3 km,2-4 km
E02002885,E02002877,12,0,3,0,4,0,0,4,0,0,1,0,2845.8226078962102,0.020651797981634783,0,0.042411430181636366,0,11,0.466525731998,3.162229470833299,3,0.25,2.8458226078962103,2-3 km,2-4 km
E02002885,E02002879,47,0,1,1,6,0,0,14,1,1,23,0,1559.6392265863321,0.021885263451169056,0.02127659574468085,0.035661590428811445,0.5966249819158717,23,0.542408551803573,3.6765824264386375,5,0.10638297872340426,1.5596392265863321,1-2 km,0-2 km
E02002885,E02002882,17,0,0,0,3,0,0,5,2,1,6,0,2175.436295572476,0.02503862580640166,0.058823529411764705,0.040840122564688885,1.440336750179702,10,0.1504882081469584,1.0200471574786525,2,0.11764705882352941,2.1754362955724758,2-3 km,2-4 km
E02002885,E02002884,55,0,3,1,5,0,0,14,4,2,25,1,1239.9377661857775,0.015035665417158756,0.03636363636363636,0.03115201173877117,1.1672965671869888,28,0.3883764150434702,2.6325136239908655,5,0.09090909090909091,1.2399377661857776,1-2 km,0-2 km
E02002885,E02002885,181,0,1,1,19,2,0,28,5,3,122,0,0,0.029617980391941884,0.016574585635359115,0.007487829675807919,2.2135366792475493,56,0.09040720586152269,0.6128029198445706,4,0.022099447513812154,0,NA,NA
E02002885,E02002886,28,0,0,0,4,0,2,10,2,0,10,0,1603.9303871473269,0.03064518672241173,0,0.03793764798450078,0,18,0.682877663721014,4.628717614233632,5,0.17857142857142858,1.603930387147327,1-2 km,0-2 km
E02002885,E02002887,25,0,1,0,7,0,0,10,0,2,5,0,3972.501276860588,0.025472353002550054,0.08,0.044118362547307936,1.8133039256435761,18,0.22596075515112907,1.5316191802121446,4,0.16,3.972501276860588,3-4 km,2-4 km
E02002885,E02002888,13,0,0,0,7,0,0,5,0,0,1,0,3327.8296750110953,0.01620201565137562,0,0.04203718787573716,0,12,0.504446254508846,3.419264368607616,3,0.23076923076923078,3.3278296750110954,3-4 km,2-4 km
E02002885,E02002889,173,0,32,3,25,6,1,33,6,6,59,2,1213.54268557819,0.02151779810281259,0.03468208092485549,0.03205438003307412,1.081976344233458,108,1.635323971180707,11.084639712970741,17,0.09826589595375723,1.21354268557819,1-2 km,0-2 km
E02002885,E02002890,101,0,21,1,24,0,0,12,3,4,36,0,2714.433738971649,0.017043836156349527,0.039603960396039604,0.041192440528787115,0.9614375814504749,61,1.2904043173050739,8.746687013375977,13,0.12871287128712872,2.714433738971649,2-3 km,2-4 km
