Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope
E02001378,E02001352,13,0,0,2,6,0,0,3,0,2,0,0,8589.03469298822,0.007364204374709671
E02001378,E02001354,19,0,0,0,5,0,0,13,0,0,1,0,6305.77316504247,0.008283865751013473
E02001378,E02001360,27,0,0,4,6,0,0,14,2,0,1,0,7039.125211013441,0.0176655585158426
E02001378,E02001364,11,0,0,0,4,0,0,5,2,0,0,0,5245.085924762391,0.012653507708026155
E02001378,E02001365,15,0,0,0,4,3,0,4,3,0,1,0,4612.78250949801,0.009065667342939244
E02001378,E02001366,16,0,0,0,2,0,0,11,0,0,3,0,2830.540243639867,0.008228320376576842
E02001378,E02001367,26,0,0,2,4,2,0,12,0,1,5,0,3339.529857360164,0.010296443387260466
E02001378,E02001368,30,0,0,1,5,0,0,18,5,1,0,0,7358.156459374783,0.013062718892761754
E02001378,E02001370,14,0,0,0,6,0,0,7,1,0,0,0,4111.0115128740845,0.01107468618662957
E02001378,E02001372,141,0,0,0,18,2,0,75,7,3,35,1,2833.659148702794,0.013333489174165498
E02001378,E02001373,100,0,0,0,13,0,0,50,4,1,32,0,1636.53349124893,0.01614379707066919
E02001378,E02001374,97,0,0,0,7,3,0,41,10,6,28,2,2474.9202750813274,0.0107252339196838
E02001378,E02001375,44,0,0,0,4,0,0,18,2,0,20,0,1325.8824538293877,0.008181287281603505
E02001378,E02001376,16,0,0,0,3,0,0,8,2,1,2,0,3141.291659219548,0.01123333192718042
E02001378,E02001377,139,0,0,0,48,0,1,63,13,6,8,0,3328.3924823802704,0.008347360535173536
E02001378,E02001378,121,0,0,2,11,1,1,44,3,1,57,1,0,0.008037134415981605
E02001378,E02001380,23,0,0,0,1,0,0,7,4,0,11,0,1416.9306148527553,0.009796163463059638
E02001378,E02001381,61,0,0,1,5,1,0,24,3,1,26,0,1983.1024054760228,0.009767810592306385
E02001378,E02001383,29,0,0,1,6,1,0,17,2,0,2,0,4579.11469534776,0.00949863411836233
E02001378,E02001384,61,0,0,0,7,3,1,23,9,2,16,0,2205.895251654238,0.010603994580065682
E02001378,E02001385,25,0,0,0,5,2,0,13,2,1,1,1,3736.6534391647347,0.010910093677849507
E02001378,E02001386,23,0,0,0,5,0,0,15,1,1,1,0,4407.9263875278175,0.009350778994536582
E02001378,E02001387,56,0,0,0,10,0,0,24,2,2,18,0,1797.5167257913163,0.006571838015417912
E02001378,E02001388,53,0,0,0,4,0,0,21,3,1,24,0,2032.6770861403184,0.008906330293924975
E02001378,E02001389,11,0,0,0,2,0,0,7,1,1,0,0,4012.7457104051728,0.0092361687746214
E02001378,E02001390,26,0,0,0,6,0,0,19,0,0,1,0,4915.1676044621845,0.008068726596233861
E02001378,E02001393,48,0,0,1,9,0,1,33,2,1,1,0,2898.7368828729577,0.010729783043915685
E02001378,E02001394,27,0,0,0,4,1,0,14,3,1,3,1,3649.103661916688,0.010888407069097735
E02001378,E02001395,25,0,0,0,4,0,0,12,3,1,5,0,3247.4158977266993,0.010280738368901724
E02001378,E02001396,24,0,0,3,4,2,0,14,1,0,0,0,4620.241525702144,0.01258434261573749
E02001378,E02001397,11,0,0,0,3,0,0,4,1,1,2,0,5501.354726102017,0.008210656253273947
E02001378,E02001399,11,0,0,1,0,1,0,7,0,0,2,0,4532.201371887454,0.009330918966866114
E02001378,E02001401,22,0,0,1,0,0,0,19,1,1,0,0,6945.27424031354,0.011761474484808854
E02001378,E02006932,246,0,0,29,101,3,4,88,10,4,7,0,4772.779295553907,0.012413422009618648
