Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,city_origin,city_dest
E02001353,E02001375,12,0,0,0,0,0,0,10,1,0,1,0,Liverpool,Liverpool
E02001353,E02001376,11,0,0,0,3,0,0,7,1,0,0,0,Liverpool,Liverpool
E02001353,E02001377,98,0,0,0,18,1,0,70,9,0,0,0,Liverpool,Liverpool
E02001353,E02001378,12,0,0,0,2,0,0,9,1,0,0,0,Liverpool,Liverpool
E02001353,E02001381,21,0,0,0,3,0,0,17,1,0,0,0,Liverpool,Liverpool
E02001353,E02001383,22,0,0,0,2,0,0,20,0,0,0,0,Liverpool,Liverpool
E02001353,E02001384,11,0,0,0,2,2,0,4,1,0,2,0,Liverpool,Liverpool
E02001353,E02001387,12,0,0,0,1,1,0,6,0,0,3,1,Liverpool,Liverpool
E02001353,E02001390,12,0,0,0,3,0,0,8,0,0,1,0,Liverpool,Liverpool
E02001353,E02001393,23,0,0,1,4,0,1,14,2,1,0,0,Liverpool,Liverpool
E02001353,E02001394,22,0,0,0,2,0,0,19,1,0,0,0,Liverpool,Liverpool
E02001353,E02001396,25,0,0,0,0,0,0,25,0,0,0,0,Liverpool,Liverpool
E02001353,E02001397,12,0,0,0,1,0,0,10,1,0,0,0,Liverpool,Liverpool
E02001353,E02001401,20,0,0,0,4,0,0,16,0,0,0,0,Liverpool,Liverpool
E02001353,E02006932,222,0,0,5,105,0,2,90,16,1,2,1,Liverpool,Liverpool
E02001353,E02006933,149,0,0,1,58,0,1,77,10,1,0,1,Liverpool,Liverpool
E02001353,E02006934,219,0,0,5,81,1,0,109,22,1,0,0,Liverpool,Liverpool
E02001354,E02001343,11,0,0,1,1,0,0,7,2,0,0,0,Liverpool,Liverpool
E02001354,E02001346,21,0,0,0,1,0,0,18,2,0,0,0,Liverpool,Liverpool
E02001354,E02001347,100,0,0,0,39,5,0,45,7,0,4,0,Liverpool,Liverpool
E02001354,E02001348,45,0,0,0,9,2,0,27,4,1,2,0,Liverpool,Liverpool
E02001354,E02001349,12,0,0,0,5,0,0,4,1,0,2,0,Liverpool,Liverpool
E02001354,E02001350,63,0,0,0,17,7,2,23,9,2,3,0,Liverpool,Liverpool
E02001354,E02001351,77,0,0,0,12,4,0,38,11,2,10,0,Liverpool,Liverpool
E02001354,E02001352,38,0,0,0,9,1,0,13,3,2,10,0,Liverpool,Liverpool
E02001354,E02001354,174,0,0,1,22,3,1,57,16,2,71,1,Liverpool,Liverpool
E02001354,E02001355,27,0,0,0,8,0,0,9,3,2,5,0,Liverpool,Liverpool
E02001354,E02001356,29,0,0,0,3,1,0,5,2,2,16,0,Liverpool,Liverpool
E02001354,E02001357,33,0,0,0,5,1,0,17,1,0,9,0,Liverpool,Liverpool
E02001354,E02001358,23,0,0,0,7,0,0,8,1,1,6,0,Liverpool,Liverpool
E02001354,E02001360,60,0,0,5,12,1,0,31,6,0,5,0,Liverpool,Liverpool
E02001354,E02001361,21,0,0,0,2,0,0,7,0,0,12,0,Liverpool,Liverpool
E02001354,E02001364,16,0,0,0,5,0,0,5,3,0,3,0,Liverpool,Liverpool
E02001354,E02001365,21,0,0,0,4,0,0,11,3,3,0,0,Liverpool,Liverpool
E02001354,E02001366,22,0,0,0,5,0,0,8,2,0,7,0,Liverpool,Liverpool
E02001354,E02001367,26,0,0,0,14,0,0,7,0,1,4,0,Liverpool,Liverpool
E02001354,E02001368,53,0,0,1,14,1,0,28,6,2,1,0,Liverpool,Liverpool
E02001354,E02001369,28,0,0,0,7,0,0,18,2,1,0,0,Liverpool,Liverpool
E02001354,E02001370,32,0,0,0,9,0,0,19,1,1,2,0,Liverpool,Liverpool
E02001354,E02001372,44,0,0,0,13,2,0,22,6,1,0,0,Liverpool,Liverpool
E02001354,E02001373,30,0,0,0,4,0,1,17,0,4,3,1,Liverpool,Liverpool
E02001354,E02001374,40,0,0,0,7,0,0,24,4,2,2,1,Liverpool,Liverpool
E02001354,E02001375,11,0,0,0,5,0,0,5,1,0,0,0,Liverpool,Liverpool
E02001354,E02001376,15,0,0,0,5,0,0,6,3,1,0,0,Liverpool,Liverpool
E02001354,E02001377,70,0,0,0,29,0,0,35,4,1,1,0,Liverpool,Liverpool
E02001354,E02001381,17,0,0,0,2,0,0,9,6,0,0,0,Liverpool,Liverpool
E02001354,E02001384,14,0,0,0,4,1,0,6,1,0,2,0,Liverpool,Liverpool
E02001354,E02001385,13,0,0,1,2,0,0,7,1,0,2,0,Liverpool,Liverpool
E02001354,E02001393,15,0,2,0,4,0,0,6,1,1,1,0,Liverpool,Liverpool
E02001354,E02001394,15,0,0,0,6,0,0,7,0,1,1,0,Liverpool,Liverpool
E02001354,E02001396,26,0,0,3,7,0,0,13,2,0,1,0,Liverpool,Liverpool
E02001354,E02001401,34,0,0,0,5,0,0,16,1,0,12,0,Liverpool,Liverpool
E02001354,E02006932,164,0,0,6,76,0,3,63,11,1,3,1,Liverpool,Liverpool
E02001354,E02006933,102,0,0,3,51,4,1,31,7,2,3,0,Liverpool,Liverpool
E02001354,E02006934,154,0,0,5,78,1,0,48,19,1,2,0,Liverpool,Liverpool
E02001355,E02001342,13,0,0,0,3,0,0,9,0,1,0,0,Liverpool,Liverpool
E02001355,E02001346,16,0,0,0,1,0,0,12,3,0,0,0,Liverpool,Liverpool
E02001355,E02001347,97,0,0,0,33,4,0,50,8,1,1,0,Liverpool,Liverpool
E02001355,E02001348,27,0,0,0,13,0,0,9,5,0,0,0,Liverpool,Liverpool
E02001355,E02001350,30,0,0,0,9,1,0,14,4,2,0,0,Liverpool,Liverpool
E02001355,E02001351,44,0,0,0,11,0,0,22,5,1,5,0,Liverpool,Liverpool
E02001355,E02001352,44,0,0,1,6,1,1,12,6,0,17,0,Liverpool,Liverpool
E02001355,E02001354,64,0,0,0,10,1,0,29,8,2,14,0,Liverpool,Liverpool
E02001355,E02001355,102,0,0,0,8,1,0,38,5,2,48,0,Liverpool,Liverpool
E02001355,E02001357,20,0,0,0,3,1,0,10,2,0,4,0,Liverpool,Liverpool
E02001355,E02001358,75,0,0,1,5,1,0,20,3,1,44,0,Liverpool,Liverpool
E02001355,E02001360,59,0,0,1,9,2,0,27,4,4,12,0,Liverpool,Liverpool
E02001355,E02001361,11,0,0,0,1,0,0,1,1,0,8,0,Liverpool,Liverpool
E02001355,E02001364,12,0,0,0,4,0,0,5,0,0,3,0,Liverpool,Liverpool
E02001355,E02001365,18,0,0,0,3,2,0,9,1,0,3,0,Liverpool,Liverpool
E02001355,E02001366,16,0,0,0,6,0,0,8,1,0,1,0,Liverpool,Liverpool
E02001355,E02001367,11,0,0,0,2,0,0,6,2,0,1,0,Liverpool,Liverpool
E02001355,E02001368,35,0,0,0,11,2,0,14,2,3,3,0,Liverpool,Liverpool
E02001355,E02001369,21,0,0,0,9,0,0,9,2,0,1,0,Liverpool,Liverpool
E02001355,E02001370,23,0,0,0,4,0,0,13,3,0,3,0,Liverpool,Liverpool
E02001355,E02001372,32,0,0,0,12,5,0,11,1,2,1,0,Liverpool,Liverpool
E02001355,E02001373,23,0,0,0,7,0,0,13,1,1,1,0,Liverpool,Liverpool
E02001355,E02001374,29,0,0,0,13,0,0,11,2,1,2,0,Liverpool,Liverpool
E02001355,E02001376,11,0,0,0,4,0,0,4,2,0,1,0,Liverpool,Liverpool
E02001355,E02001377,83,0,0,3,39,1,0,34,3,0,3,0,Liverpool,Liverpool
E02001355,E02001378,11,0,0,0,4,0,0,7,0,0,0,0,Liverpool,Liverpool
E02001355,E02001381,15,0,0,0,8,1,1,5,0,0,0,0,Liverpool,Liverpool
E02001355,E02001390,17,0,0,0,8,0,0,9,0,0,0,0,Liverpool,Liverpool
E02001355,E02001394,12,0,0,0,3,0,0,8,0,1,0,0,Liverpool,Liverpool
E02001355,E02001396,18,0,0,2,3,1,0,10,2,0,0,0,Liverpool,Liverpool
E02001355,E02006932,170,0,0,7,89,4,0,54,11,1,4,0,Liverpool,Liverpool
E02001355,E02006933,106,0,0,3,74,2,0,23,1,0,3,0,Liverpool,Liverpool
E02001355,E02006934,170,0,0,9,78,1,0,59,12,6,5,0,Liverpool,Liverpool
E02001356,E02001341,14,0,0,0,7,0,0,6,1,0,0,0,Liverpool,Liverpool
E02001356,E02001342,11,0,0,0,5,0,0,3,2,1,0,0,Liverpool,Liverpool
E02001356,E02001346,11,0,0,0,0,0,0,6,5,0,0,0,Liverpool,Liverpool
E02001356,E02001347,52,0,0,0,21,0,0,21,3,3,3,1,Liverpool,Liverpool
E02001356,E02001350,99,0,0,2,23,6,0,27,4,6,31,0,Liverpool,Liverpool
E02001356,E02001351,38,0,0,0,12,1,0,19,1,3,2,0,Liverpool,Liverpool
E02001356,E02001352,14,0,0,0,5,1,1,3,3,1,0,0,Liverpool,Liverpool
E02001356,E02001354,55,0,0,0,19,2,0,16,4,2,12,0,Liverpool,Liverpool
E02001356,E02001355,12,0,0,0,1,0,0,8,2,1,0,0,Liverpool,Liverpool
E02001356,E02001356,67,0,0,0,14,0,0,20,2,0,31,0,Liverpool,Liverpool
E02001356,E02001357,44,0,0,0,1,0,0,9,4,0,30,0,Liverpool,Liverpool
E02001356,E02001359,15,0,0,0,3,0,0,4,0,0,8,0,Liverpool,Liverpool
E02001356,E02001360,18,0,0,0,5,1,0,12,0,0,0,0,Liverpool,Liverpool
E02001356,E02001362,12,0,0,0,2,0,0,3,0,0,7,0,Liverpool,Liverpool
E02001356,E02001366,13,0,0,0,3,1,0,7,1,0,1,0,Liverpool,Liverpool
E02001356,E02001367,20,0,0,0,3,3,0,5,2,1,6,0,Liverpool,Liverpool
E02001356,E02001368,22,0,0,0,9,0,1,10,1,0,1,0,Liverpool,Liverpool
E02001356,E02001369,14,0,0,0,9,0,0,5,0,0,0,0,Liverpool,Liverpool
E02001356,E02001370,11,0,0,1,6,0,0,2,1,0,1,0,Liverpool,Liverpool
E02001356,E02001372,48,0,0,0,16,2,1,27,1,1,0,0,Liverpool,Liverpool
E02001356,E02001373,43,0,0,0,24,0,1,15,1,0,1,1,Liverpool,Liverpool
E02001356,E02001374,13,0,0,0,9,0,0,4,0,0,0,0,Liverpool,Liverpool
E02001356,E02001377,77,0,0,1,42,1,2,25,5,0,1,0,Liverpool,Liverpool
E02001356,E02001383,14,0,0,0,6,2,0,5,0,0,1,0,Liverpool,Liverpool
E02001356,E02001393,11,0,0,0,4,0,0,5,1,1,0,0,Liverpool,Liverpool
E02001356,E02001394,11,0,0,0,3,0,0,7,1,0,0,0,Liverpool,Liverpool
E02001356,E02001396,11,0,0,0,2,0,0,7,2,0,0,0,Liverpool,Liverpool
E02001356,E02006932,120,0,0,1,66,1,0,47,1,0,4,0,Liverpool,Liverpool
E02001356,E02006933,53,0,0,1,32,0,0,17,2,1,0,0,Liverpool,Liverpool
E02001356,E02006934,99,0,0,3,58,2,1,31,3,0,1,0,Liverpool,Liverpool
E02001357,E02001341,15,0,0,0,5,0,0,8,2,0,0,0,Liverpool,Liverpool
E02001357,E02001342,12,0,0,0,1,0,0,9,2,0,0,0,Liverpool,Liverpool
E02001357,E02001343,12,0,0,0,2,1,2,6,0,1,0,0,Liverpool,Liverpool
E02001357,E02001346,14,0,0,0,4,0,0,8,1,0,1,0,Liverpool,Liverpool
E02001357,E02001347,69,0,0,1,23,3,2,32,5,1,2,0,Liverpool,Liverpool
E02001357,E02001348,15,0,0,0,3,0,0,11,1,0,0,0,Liverpool,Liverpool
E02001357,E02001350,59,0,0,0,20,1,0,16,2,4,16,0,Liverpool,Liverpool
E02001357,E02001351,50,0,0,1,15,1,0,19,4,1,7,2,Liverpool,Liverpool
E02001357,E02001352,19,0,0,0,9,1,0,7,0,0,2,0,Liverpool,Liverpool
E02001357,E02001354,108,0,0,0,21,1,0,31,7,3,43,2,Liverpool,Liverpool
E02001357,E02001355,16,0,0,0,3,0,0,9,1,0,3,0,Liverpool,Liverpool
E02001357,E02001356,56,0,0,0,4,0,0,14,3,1,34,0,Liverpool,Liverpool
E02001357,E02001357,74,0,0,0,9,0,0,21,3,2,39,0,Liverpool,Liverpool
E02001357,E02001358,16,0,0,0,5,0,0,8,1,0,2,0,Liverpool,Liverpool
E02001357,E02001360,32,0,0,0,11,1,0,13,5,1,1,0,Liverpool,Liverpool
E02001357,E02001362,16,0,0,0,6,0,0,4,2,0,4,0,Liverpool,Liverpool
E02001357,E02001364,15,0,0,0,7,1,0,3,1,0,3,0,Liverpool,Liverpool
E02001357,E02001365,14,0,0,0,5,0,0,7,1,0,1,0,Liverpool,Liverpool
E02001357,E02001366,34,0,0,0,6,0,0,12,3,0,13,0,Liverpool,Liverpool
E02001357,E02001367,33,0,0,0,11,2,0,13,2,1,4,0,Liverpool,Liverpool
E02001357,E02001368,27,0,0,0,3,1,0,20,2,0,1,0,Liverpool,Liverpool
E02001357,E02001369,24,0,0,1,9,0,0,11,1,1,1,0,Liverpool,Liverpool
E02001357,E02001370,30,0,0,0,15,0,0,12,2,0,1,0,Liverpool,Liverpool
E02001357,E02001372,49,0,0,0,20,1,0,24,4,0,0,0,Liverpool,Liverpool
E02001357,E02001373,49,0,0,0,14,1,0,23,6,1,4,0,Liverpool,Liverpool
E02001357,E02001374,24,0,0,0,5,2,0,9,5,2,1,0,Liverpool,Liverpool
E02001357,E02001377,62,0,0,0,28,0,0,29,5,0,0,0,Liverpool,Liverpool
E02001357,E02001381,15,0,0,0,6,0,0,8,0,0,1,0,Liverpool,Liverpool
E02001357,E02001383,16,0,0,0,6,0,0,7,1,0,2,0,Liverpool,Liverpool
E02001357,E02001393,15,0,0,0,5,0,0,7,3,0,0,0,Liverpool,Liverpool
E02001357,E02001394,11,0,0,0,5,0,0,4,0,0,2,0,Liverpool,Liverpool
E02001357,E02001396,12,0,0,1,4,0,0,6,1,0,0,0,Liverpool,Liverpool
E02001357,E02001401,23,0,0,0,8,0,0,5,1,1,8,0,Liverpool,Liverpool
E02001357,E02006932,137,0,0,1,91,1,0,32,1,2,9,0,Liverpool,Liverpool
E02001357,E02006933,81,0,0,1,56,1,0,19,1,0,3,0,Liverpool,Liverpool
E02001357,E02006934,108,0,0,3,61,1,1,34,6,1,1,0,Liverpool,Liverpool
E02001358,E02001343,11,0,0,0,1,1,0,8,0,0,1,0,Liverpool,Liverpool
E02001358,E02001346,15,0,0,0,2,0,0,12,1,0,0,0,Liverpool,Liverpool
E02001358,E02001347,63,0,0,0,36,4,0,19,2,1,1,0,Liverpool,Liverpool
E02001358,E02001348,22,0,0,0,12,1,0,7,1,0,1,0,Liverpool,Liverpool
E02001358,E02001349,19,0,0,0,8,0,0,7,2,0,2,0,Liverpool,Liverpool
E02001358,E02001350,25,0,0,0,8,1,0,6,9,0,1,0,Liverpool,Liverpool
E02001358,E02001351,41,0,0,0,19,1,0,16,2,1,2,0,Liverpool,Liverpool
E02001358,E02001352,33,0,1,1,12,0,0,9,3,1,5,1,Liverpool,Liverpool
E02001358,E02001354,67,0,0,2,23,1,0,22,6,1,12,0,Liverpool,Liverpool
E02001358,E02001355,54,0,0,1,8,0,0,15,0,0,30,0,Liverpool,Liverpool
E02001358,E02001358,134,0,0,2,15,1,1,27,4,0,84,0,Liverpool,Liverpool
E02001358,E02001360,105,0,0,2,19,1,0,32,4,2,45,0,Liverpool,Liverpool
E02001358,E02001362,11,0,0,0,4,0,0,4,1,0,2,0,Liverpool,Liverpool
E02001358,E02001364,22,0,0,0,6,1,0,2,1,0,12,0,Liverpool,Liverpool
E02001358,E02001365,15,0,0,0,6,1,0,4,1,1,2,0,Liverpool,Liverpool
E02001358,E02001366,16,0,0,1,5,0,0,7,1,1,1,0,Liverpool,Liverpool
E02001358,E02001367,20,0,0,2,7,1,1,5,3,1,0,0,Liverpool,Liverpool
E02001358,E02001368,47,0,0,0,8,1,0,21,7,2,8,0,Liverpool,Liverpool
E02001358,E02001369,33,0,0,0,13,0,0,14,3,0,3,0,Liverpool,Liverpool
E02001358,E02001370,36,0,0,0,18,2,0,7,2,0,7,0,Liverpool,Liverpool
E02001358,E02001372,33,0,0,0,12,1,0,14,3,2,1,0,Liverpool,Liverpool
E02001358,E02001373,37,0,0,0,8,1,0,20,2,3,2,1,Liverpool,Liverpool
E02001358,E02001374,23,0,0,1,7,1,1,8,4,1,0,0,Liverpool,Liverpool
E02001358,E02001377,85,0,0,1,41,6,1,24,4,7,1,0,Liverpool,Liverpool
E02001358,E02001378,11,0,0,0,6,0,0,5,0,0,0,0,Liverpool,Liverpool
E02001358,E02001381,12,0,0,0,3,0,2,5,0,0,2,0,Liverpool,Liverpool
E02001358,E02001383,18,0,0,0,12,1,0,3,1,0,1,0,Liverpool,Liverpool
E02001358,E02001394,13,0,0,0,4,0,0,8,1,0,0,0,Liverpool,Liverpool
E02001358,E02001396,13,0,0,1,3,0,0,4,1,3,1,0,Liverpool,Liverpool
E02001358,E02001401,17,0,0,1,9,0,0,4,2,0,1,0,Liverpool,Liverpool
E02001358,E02006932,234,0,0,20,139,8,0,47,14,0,6,0,Liverpool,Liverpool
E02001358,E02006933,99,0,0,11,54,2,0,18,10,1,3,0,Liverpool,Liverpool
E02001358,E02006934,174,0,3,27,77,4,0,40,17,1,4,1,Liverpool,Liverpool
E02001359,E02001332,12,0,0,0,0,0,0,7,1,0,4,0,Liverpool,Liverpool
E02001359,E02001340,11,0,0,0,1,1,1,7,1,0,0,0,Liverpool,Liverpool
E02001359,E02001341,22,0,0,1,3,0,0,15,3,0,0,0,Liverpool,Liverpool
E02001359,E02001342,20,0,0,0,4,0,0,12,3,0,1,0,Liverpool,Liverpool
E02001359,E02001343,19,0,0,0,0,0,0,14,4,0,1,0,Liverpool,Liverpool
E02001359,E02001346,18,0,0,0,3,0,0,12,1,1,1,0,Liverpool,Liverpool
E02001359,E02001347,59,0,0,0,15,0,1,34,8,1,0,0,Liverpool,Liverpool
E02001359,E02001350,40,0,0,0,10,1,0,23,5,0,1,0,Liverpool,Liverpool
E02001359,E02001351,32,0,0,0,4,1,0,24,3,0,0,0,Liverpool,Liverpool
E02001359,E02001354,25,0,0,0,8,0,0,14,2,0,1,0,Liverpool,Liverpool
E02001359,E02001355,18,0,0,0,1,0,1,13,2,0,1,0,Liverpool,Liverpool
E02001359,E02001356,20,0,0,0,2,0,0,15,2,1,0,0,Liverpool,Liverpool
E02001359,E02001357,17,0,0,0,1,0,0,15,1,0,0,0,Liverpool,Liverpool
E02001359,E02001359,64,0,0,0,8,2,0,37,4,0,13,0,Liverpool,Liverpool
E02001359,E02001360,26,0,0,0,1,0,0,23,2,0,0,0,Liverpool,Liverpool
E02001359,E02001362,14,0,0,0,1,0,0,11,0,0,2,0,Liverpool,Liverpool
E02001359,E02001363,12,0,0,0,2,0,0,3,1,0,6,0,Liverpool,Liverpool
E02001359,E02001366,30,0,0,0,6,1,0,20,0,0,3,0,Liverpool,Liverpool
E02001359,E02001367,85,0,0,0,6,1,0,29,11,1,37,0,Liverpool,Liverpool
E02001359,E02001368,26,0,0,0,5,0,0,18,3,0,0,0,Liverpool,Liverpool
E02001359,E02001369,21,0,0,0,8,0,0,13,0,0,0,0,Liverpool,Liverpool
E02001359,E02001370,23,0,0,0,5,0,0,14,3,0,1,0,Liverpool,Liverpool
E02001359,E02001372,117,0,0,0,24,1,0,70,10,2,10,0,Liverpool,Liverpool
E02001359,E02001373,57,0,0,0,9,0,1,43,1,0,3,0,Liverpool,Liverpool
E02001359,E02001374,40,0,0,1,5,0,0,28,2,0,4,0,Liverpool,Liverpool
E02001359,E02001375,12,0,0,0,2,0,0,6,2,0,2,0,Liverpool,Liverpool
E02001359,E02001376,11,0,0,0,5,1,0,5,0,0,0,0,Liverpool,Liverpool
E02001359,E02001377,64,0,0,0,19,0,1,37,5,0,2,0,Liverpool,Liverpool
E02001359,E02001378,11,0,0,0,3,0,0,8,0,0,0,0,Liverpool,Liverpool
E02001359,E02001381,23,0,0,0,4,0,0,17,1,0,1,0,Liverpool,Liverpool
E02001359,E02001393,19,0,0,0,4,0,0,14,0,0,1,0,Liverpool,Liverpool
E02001359,E02001394,20,0,0,0,3,0,0,15,1,0,1,0,Liverpool,Liverpool
E02001359,E02001396,15,0,0,1,1,0,0,10,3,0,0,0,Liverpool,Liverpool
E02001359,E02001401,15,0,0,0,3,0,0,9,2,0,1,0,Liverpool,Liverpool
E02001359,E02006932,160,0,0,1,67,0,1,72,16,1,2,0,Liverpool,Liverpool
E02001359,E02006933,88,0,1,2,41,1,1,35,5,2,0,0,Liverpool,Liverpool
E02001359,E02006934,112,0,0,2,47,1,0,49,11,2,0,0,Liverpool,Liverpool
E02001360,E02001343,11,0,0,1,3,0,0,4,3,0,0,0,Liverpool,Liverpool
E02001360,E02001346,11,0,0,1,3,0,0,5,2,0,0,0,Liverpool,Liverpool
E02001360,E02001347,37,0,0,10,11,0,0,14,1,0,1,0,Liverpool,Liverpool
E02001360,E02001348,18,0,0,7,4,0,0,6,0,1,0,0,Liverpool,Liverpool
E02001360,E02001350,17,0,0,0,3,0,0,10,4,0,0,0,Liverpool,Liverpool
E02001360,E02001351,44,0,0,4,12,0,0,16,5,4,2,1,Liverpool,Liverpool
E02001360,E02001352,20,0,0,3,5,0,0,7,2,0,3,0,Liverpool,Liverpool
E02001360,E02001354,47,0,0,9,11,3,1,14,8,0,1,0,Liverpool,Liverpool
E02001360,E02001355,22,0,0,0,0,3,0,8,0,0,11,0,Liverpool,Liverpool
E02001360,E02001358,92,0,0,6,6,3,0,14,3,0,60,0,Liverpool,Liverpool
E02001360,E02001360,171,0,0,4,25,0,0,47,14,4,77,0,Liverpool,Liverpool
E02001360,E02001364,12,0,0,0,2,0,0,4,1,0,5,0,Liverpool,Liverpool
E02001360,E02001365,18,0,0,0,4,0,0,7,3,0,4,0,Liverpool,Liverpool
E02001360,E02001366,15,0,0,0,7,0,0,5,1,0,2,0,Liverpool,Liverpool
E02001360,E02001368,90,0,0,7,13,1,0,29,10,2,28,0,Liverpool,Liverpool
E02001360,E02001369,67,0,0,3,15,1,4,21,6,2,15,0,Liverpool,Liverpool
E02001360,E02001370,23,0,0,0,8,0,0,11,1,0,3,0,Liverpool,Liverpool
E02001360,E02001372,26,0,0,0,9,0,0,13,2,0,2,0,Liverpool,Liverpool
E02001360,E02001373,21,0,0,0,6,1,0,10,2,0,2,0,Liverpool,Liverpool
E02001360,E02001374,30,0,0,3,10,0,0,14,2,0,1,0,Liverpool,Liverpool
E02001360,E02001376,14,0,0,1,5,0,0,8,0,0,0,0,Liverpool,Liverpool
E02001360,E02001377,93,0,0,3,43,2,0,31,3,3,8,0,Liverpool,Liverpool
E02001360,E02001383,16,0,0,3,10,1,0,2,0,0,0,0,Liverpool,Liverpool
E02001360,E02001390,11,0,0,0,5,0,0,5,1,0,0,0,Liverpool,Liverpool
E02001360,E02001394,11,0,0,1,3,1,0,5,0,1,0,0,Liverpool,Liverpool
E02001360,E02001396,23,0,0,5,2,0,3,10,1,1,1,0,Liverpool,Liverpool
E02001360,E02001401,33,0,0,5,15,0,0,8,2,0,2,1,Liverpool,Liverpool
E02001360,E02001403,14,0,0,4,2,0,0,6,2,0,0,0,Liverpool,Liverpool
E02001360,E02006932,229,0,6,41,103,6,1,40,8,3,20,1,Liverpool,Liverpool
E02001360,E02006933,117,0,4,26,57,0,1,21,2,3,3,0,Liverpool,Liverpool
E02001360,E02006934,216,0,8,68,65,3,0,44,13,2,13,0,Liverpool,Liverpool
E02001361,E02001341,20,0,0,4,1,0,0,13,2,0,0,0,Liverpool,Liverpool
E02001361,E02001346,21,0,0,0,1,0,0,16,4,0,0,0,Liverpool,Liverpool
E02001361,E02001347,60,0,0,0,25,0,0,33,2,0,0,0,Liverpool,Liverpool
E02001361,E02001348,13,0,0,0,3,0,0,7,2,0,0,1,Liverpool,Liverpool
E02001361,E02001350,23,0,0,0,4,0,0,17,2,0,0,0,Liverpool,Liverpool
E02001361,E02001351,36,0,0,0,9,0,0,20,2,0,5,0,Liverpool,Liverpool
E02001361,E02001352,28,0,0,1,8,0,0,14,2,2,1,0,Liverpool,Liverpool
E02001361,E02001354,88,0,0,0,10,1,1,34,8,2,32,0,Liverpool,Liverpool
E02001361,E02001355,28,0,0,0,9,0,0,9,0,1,9,0,Liverpool,Liverpool
E02001361,E02001356,25,0,0,0,9,0,0,10,3,0,3,0,Liverpool,Liverpool
E02001361,E02001357,34,0,0,1,9,0,0,11,5,0,8,0,Liverpool,Liverpool
E02001361,E02001358,31,0,0,0,6,0,0,12,4,0,9,0,Liverpool,Liverpool
E02001361,E02001360,71,0,0,0,17,1,0,32,11,0,9,1,Liverpool,Liverpool
E02001361,E02001361,59,0,0,0,5,0,1,16,4,0,33,0,Liverpool,Liverpool
E02001361,E02001364,30,0,0,0,3,0,0,12,3,1,11,0,Liverpool,Liverpool
E02001361,E02001365,64,0,0,0,2,0,1,16,3,2,40,0,Liverpool,Liverpool
E02001361,E02001366,40,0,0,0,13,0,0,12,4,0,11,0,Liverpool,Liverpool
E02001361,E02001367,14,0,0,0,4,0,0,7,3,0,0,0,Liverpool,Liverpool
E02001361,E02001368,42,0,0,0,9,1,0,27,3,0,2,0,Liverpool,Liverpool
E02001361,E02001369,56,0,0,0,23,0,1,21,3,1,7,0,Liverpool,Liverpool
E02001361,E02001370,75,0,0,0,11,0,0,34,7,0,22,1,Liverpool,Liverpool
E02001361,E02001372,60,0,0,0,19,1,0,35,4,0,1,0,Liverpool,Liverpool
E02001361,E02001373,44,0,0,0,7,1,0,20,4,4,8,0,Liverpool,Liverpool
E02001361,E02001374,44,0,0,0,11,1,0,24,4,0,4,0,Liverpool,Liverpool
E02001361,E02001376,18,0,0,0,7,0,0,7,1,0,2,1,Liverpool,Liverpool
E02001361,E02001377,99,0,0,0,41,1,0,41,8,2,6,0,Liverpool,Liverpool
E02001361,E02001378,15,0,0,0,7,0,0,6,0,1,1,0,Liverpool,Liverpool
E02001361,E02001381,20,0,0,0,9,0,0,8,2,0,1,0,Liverpool,Liverpool
E02001361,E02001383,13,0,0,0,3,1,0,7,1,0,1,0,Liverpool,Liverpool
E02001361,E02001384,11,0,0,0,6,0,0,4,0,0,1,0,Liverpool,Liverpool
E02001361,E02001386,12,0,0,0,1,0,0,8,0,0,3,0,Liverpool,Liverpool
E02001361,E02001388,21,0,0,0,5,1,0,12,1,0,2,0,Liverpool,Liverpool
E02001361,E02001389,11,0,0,0,5,0,0,4,0,1,1,0,Liverpool,Liverpool
E02001361,E02001393,11,0,0,0,4,0,0,6,0,1,0,0,Liverpool,Liverpool
E02001361,E02001394,20,0,0,0,3,1,0,15,0,1,0,0,Liverpool,Liverpool
E02001361,E02001396,18,0,0,0,3,0,0,12,2,0,1,0,Liverpool,Liverpool
E02001361,E02001401,38,0,0,0,8,1,0,23,2,1,3,0,Liverpool,Liverpool
E02001361,E02006932,232,0,0,4,140,1,0,67,15,0,5,0,Liverpool,Liverpool
E02001361,E02006933,140,0,0,0,87,3,1,31,10,0,8,0,Liverpool,Liverpool
E02001361,E02006934,192,0,3,3,103,4,0,63,7,1,6,2,Liverpool,Liverpool
E02001362,E02001340,11,0,0,0,5,1,0,5,0,0,0,0,Liverpool,Liverpool
E02001362,E02001341,23,0,0,0,7,0,0,15,1,0,0,0,Liverpool,Liverpool
E02001362,E02001342,13,0,0,0,2,0,0,10,0,0,1,0,Liverpool,Liverpool
E02001362,E02001343,20,0,0,0,3,0,0,15,1,1,0,0,Liverpool,Liverpool
E02001362,E02001346,25,0,0,0,1,0,0,16,5,3,0,0,Liverpool,Liverpool
E02001362,E02001347,79,0,0,0,25,1,0,44,4,1,4,0,Liverpool,Liverpool
