Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope,perc_cycle,prob_cycle,non_active,cycle_added_unweighted,cycling_increase,potential_demand,cycle_fraction
E02001373,E02001372,169,0,0,0,34,0,1,65,8,4,55,2,2820.8203980031044,0.012620975090667733,0.023668639053254437,0.02659505176569673,110,2.92545569422664,16.23721543836557,20,0.11834319526627218
E02001373,E02001373,318,0,0,1,43,1,0,88,12,4,169,0,0,0.011590621558507389,0.012578616352201259,0.019192598189546616,145,2.7829267374842592,15.44613410994254,19,0.059748427672955975
E02001373,E02001374,101,0,0,1,12,3,0,35,12,4,34,0,1561.2118095647872,0.011766908253356648,0.039603960396039604,0.026649768950860898,63,1.6789354439042365,9.318629081814782,13,0.12871287128712872
E02001373,E02001375,65,0,0,0,4,1,0,17,1,0,42,0,1082.1022302341962,0.011515363797535618,0,0.026117680131658078,23,0.6007066430281358,3.334114133861006,3,0.046153846153846156
E02001373,E02001376,25,0,0,0,9,1,0,11,1,0,3,0,2283.298314888876,0.012017626355878911,0,0.026783150225761013,22,0.5892293049667423,3.270411234128298,3,0.12
E02001373,E02001377,165,0,0,1,75,1,0,64,16,5,3,0,3409.3529098154618,0.014698676750585001,0.030303030303030304,0.026302745312579142,157,4.129531014074925,22.920218845656585,28,0.1696969696969697
E02001373,E02001378,74,0,0,3,11,1,0,24,1,2,32,0,1652.7132198934225,0.013216954795668721,0.02702702702702703,0.02683196686723597,40,1.0732786746894387,5.957040163256626,8,0.10810810810810811
E02001373,E02001380,18,0,0,0,5,2,0,4,3,0,4,0,2705.9944492629547,0.015011838164520454,0,0.026881925678192954,14,0.37634695949470137,2.088846080611977,2,0.1111111111111111
E02001373,E02001381,41,0,0,1,9,1,0,17,2,0,11,0,2856.915656186908,0.013628388163085871,0,0.02666239769012709,30,0.7998719307038127,4.439545226260071,4,0.0975609756097561
E02001373,E02001383,25,0,0,0,15,0,0,9,1,0,0,0,5143.9866074068705,0.015869408524483514,0,0.024228383782778466,25,0.6057095945694616,3.3618821161840757,3,0.12
E02001373,E02001384,40,0,0,0,7,0,0,17,6,2,8,0,3020.7394028831736,0.014573897041016505,0.05,0.02663001673755966,30,0.7989005021267898,4.434153486737495,6,0.15
E02001373,E02001385,11,0,0,0,3,0,0,7,0,0,1,0,4246.9801197560455,0.01529502892104237,0,0.025410164037856633,10,0.2541016403785663,1.4103454330931433,1,0.09090909090909091
E02001373,E02001386,19,0,0,0,6,0,0,8,3,0,2,0,5543.862217747524,0.016037876475182896,0,0.02364722688951197,17,0.4020028571217035,2.2312445239917222,2,0.10526315789473684
E02001373,E02001387,23,0,0,0,6,0,0,13,2,0,2,0,3450.2299456847386,0.015684304763800606,0,0.02635092218931968,21,0.5533693659757133,3.071377095223689,3,0.13043478260869565
E02001373,E02001388,29,0,0,0,11,1,0,9,1,1,4,2,3685.39030603374,0.011329345273417906,0.034482758620689655,0.02572381066354967,24,0.617371455925192,3.426609179259766,4,0.13793103448275862
E02001373,E02001389,17,0,0,0,6,0,3,2,1,0,5,0,4827.589861634109,0.016088115132026914,0,0.024699928289597953,12,0.29639913947517543,1.6451100910201446,2,0.11764705882352941
E02001373,E02001390,15,0,0,0,1,0,1,10,1,1,1,0,5480.039516521298,0.013238303015868005,0.06666666666666667,0.023518387281572125,13,0.3057390346604376,1.6969494986700853,3,0.2
E02001373,E02001393,31,0,0,0,7,0,0,20,2,1,1,0,4551.45010276638,0.01053740193246477,0.03225806451612903,0.024611167777739185,29,0.7137238655544363,3.9613958917173178,5,0.16129032258064516
E02001373,E02001394,31,0,0,0,7,0,0,18,2,4,0,0,5160.356906399768,0.007761406242534332,0.12903225806451613,0.023545680190048504,27,0.6357333651313096,3.528523652354617,8,0.25806451612903225
E02001373,E02001395,19,0,0,0,10,0,0,7,2,0,0,0,4909.340040566638,0.015135325332690552,0,0.024504908365136403,19,0.4655932589375916,2.5841916071194886,3,0.15789473684210525
E02001373,E02001396,40,0,0,5,10,0,0,25,0,0,0,0,5435.0856769310785,0.010925583826707283,0,0.023400358279423362,40,0.9360143311769344,5.195179123276822,5,0.125
E02001373,E02001397,15,0,0,0,3,0,0,8,3,0,0,1,7154.06794599544,0.009529000521444448,0,0.020648858821661304,15,0.3097328823249196,1.7191166314980362,2,0.13333333333333333
E02001373,E02001401,33,0,0,0,18,0,0,11,2,0,2,0,8850.479651145555,0.014113177171448856,0,0.01828765299186252,31,0.5669172427477381,3.1465721475069706,3,0.09090909090909091
E02001373,E02001402,17,0,0,0,2,0,0,13,2,0,0,0,6456.573648675109,0.014695607299499607,0,0.022126100835076355,17,0.37614371419629805,2.0877180041541714,2,0.11764705882352941
E02001373,E02001405,11,0,0,0,4,0,0,5,1,1,0,0,12224.533276073851,0.011814998769999816,0.09090909090909091,0.013316564372748772,10,0.13316564372748774,0.7391119443234133,2,0.18181818181818182
E02001373,E02006932,242,0,0,2,122,3,1,77,24,1,11,1,5170.983356301868,0.015084703774218342,0.004132231404958678,0.02412444602152193,230,5.548622584950044,30.796631265281086,32,0.1322314049586777
E02001373,E02006933,140,0,0,2,83,2,0,38,9,1,5,0,6002.646955320067,0.013924505914994154,0.007142857142857143,0.022777258899973292,134,3.052152692596421,16.940424330567993,18,0.12857142857142856
E02001373,E02006934,239,0,0,4,134,1,3,64,24,3,5,1,6327.18101606654,0.015158963273251702,0.012552301255230125,0.022365346322475377,231,5.166395000491812,28.67514583394043,32,0.13389121338912133
E02001374,E02001340,11,0,0,0,6,0,0,3,0,0,2,0,5483.127017119944,0.016021384341497802,0,0.023737620806039715,9,0.21363858725435744,1.1857625374545566,1,0.09090909090909091
E02001374,E02001341,29,0,0,1,20,0,0,5,0,3,0,0,9129.596262705432,0.012863045827321246,0.10344827586206896,0.017778982703902917,26,0.46225355030147586,2.5656551552658513,6,0.20689655172413793
E02001374,E02001342,20,0,0,1,9,0,0,8,0,1,1,0,7786.453769061508,0.016232133589315655,0.05,0.02011084589635636,18,0.3619952261344145,2.009189366977638,3,0.15
E02001374,E02001343,13,0,0,1,2,0,0,8,1,0,1,0,10639.170173961622,0.015156492800470375,0,0.01565672223411507,12,0.18788066680938081,1.0427978347811395,1,0.07692307692307693
E02001374,E02001346,14,0,0,0,0,0,1,10,1,2,0,0,10701.690471000993,0.014687677599613206,0.14285714285714285,0.015541535093650452,12,0.18649842112380544,1.0351259288179997,3,0.21428571428571427
E02001374,E02001347,14,0,0,0,3,0,0,8,2,0,1,0,8068.068390930045,0.01572241634605467,0,0.01962578878125937,13,0.25513525415637184,1.4160823203833566,1,0.07142857142857142
E02001374,E02001350,42,0,0,0,15,0,0,14,13,0,0,0,5807.954204957364,0.012888373742968749,0,0.022995632467527696,42,0.9658165636361632,5.3605910520712765,5,0.11904761904761904
E02001374,E02001351,19,0,0,0,6,0,0,9,0,4,0,0,5519.320113004672,0.012210847125432182,0.21052631578947367,0.023377744635956144,15,0.35066616953934215,1.9463094768426914,6,0.3157894736842105
E02001374,E02001352,12,0,0,0,6,0,0,4,2,0,0,0,6976.994925059851,0.015057082547455258,0,0.02132545338346962,12,0.25590544060163545,1.4203571016641445,1,0.08333333333333333
E02001374,E02001354,13,0,0,0,7,0,0,6,0,0,0,0,5119.117049299736,0.012783831653781608,0,0.024011198124921113,13,0.3121455756239745,1.7325078515260024,2,0.15384615384615385
E02001374,E02001360,25,0,0,2,8,0,0,11,3,0,1,0,4681.55802940088,0.018284027430445,0,0.025089561768035236,24,0.6021494824328457,3.342122354359259,3,0.12
E02001374,E02001362,12,0,0,0,2,4,0,6,0,0,0,0,3523.191452100044,0.013099515516797174,0,0.026048117417218405,12,0.31257740900662084,1.7349046650143571,2,0.16666666666666666
E02001374,E02001365,15,0,0,0,3,1,0,6,0,2,3,0,2255.2153278854466,0.010087974597873417,0.13333333333333333,0.02661456456230273,10,0.2661456456230273,1.4771935170620973,3,0.2
E02001374,E02001366,23,0,0,0,0,0,0,7,1,3,12,0,2026.7324219275251,0.008147642230271243,0.13043478260869565,0.026462439286882144,8,0.21169951429505715,1.1750000619014305,4,0.17391304347826086
E02001374,E02001367,11,0,0,0,5,2,0,3,0,0,1,0,3472.2989727794366,0.009065667342939244,0,0.025743845686412928,10,0.25743845686412925,1.428865832585537,1,0.09090909090909091
E02001374,E02001368,46,0,0,1,21,0,0,17,4,2,1,0,4930.242889430759,0.008798542549932656,0.043478260869565216,0.02395324616645833,43,1.029989585157708,5.716771861041501,8,0.17391304347826086
E02001374,E02001369,29,0,0,1,6,0,0,19,2,0,1,0,3145.3843775840573,0.0075231649080268435,0,0.025902334434232913,28,0.7252653641585216,4.025454902997496,4,0.13793103448275862
E02001374,E02001370,39,0,0,0,3,1,0,7,1,3,24,0,1662.2366406008314,0.011943558316241849,0.07692307692307693,0.026720817264219755,12,0.32064980717063707,1.7797090585151953,5,0.1282051282051282
E02001374,E02001372,55,0,0,0,14,0,0,31,4,2,4,0,4369.743740146157,0.012880767696609972,0.03636363636363636,0.025046284582318775,49,1.2272679445336199,6.81172989743753,9,0.16363636363636364
E02001374,E02001373,95,0,0,0,31,1,0,28,4,7,24,0,1545.0295294629852,0.013016679259457866,0.07368421052631578,0.026752725642075002,64,1.7121744410928001,9.503116154844479,17,0.17894736842105263
E02001374,E02001374,200,0,0,2,21,2,0,45,4,9,117,0,0,0.01032042790569088,0.045,0.01910940649310673,74,1.414096080489898,7.848685849105868,17,0.085
E02001374,E02001375,12,0,0,0,2,0,0,8,0,0,2,0,2276.394696245293,0.012067448288807833,0,0.026789286872106435,10,0.2678928687210643,1.486891164480824,1,0.08333333333333333
E02001374,E02001376,88,0,0,3,6,0,0,22,2,3,52,0,722.0865053240897,0.012842920090843387,0.03409090909090909,0.025461177330039334,33,0.8402188518912981,4.663483552480097,8,0.09090909090909091
E02001374,E02001377,129,0,0,4,47,1,3,51,4,5,14,0,1848.1411002506738,0.010960319295886384,0.03875968992248062,0.026695406782240312,110,2.936494746046434,16.2984857091774,21,0.16279069767441862
E02001374,E02001378,18,0,0,0,3,0,0,5,0,0,10,0,2481.6217123069923,0.013010122019525625,0,0.02680957693952193,8,0.21447661551617545,1.1904138625309992,1,0.05555555555555555
E02001374,E02001381,50,0,0,0,6,0,0,12,8,7,17,0,2108.9771934821074,0.015831442022736758,0.14,0.027159223642537915,26,0.7061398147059857,3.919301982120657,11,0.22
E02001374,E02001383,35,0,0,0,11,0,0,13,1,1,9,0,3395.0252511918075,0.011052530919465172,0.02857142857142857,0.02599273065553266,25,0.6498182663883165,3.6066993624121864,5,0.14285714285714285
E02001374,E02001384,21,0,0,0,7,1,0,4,1,3,5,0,3145.145963767646,0.009248489830981506,0.14285714285714285,0.026054749295167354,13,0.3387117408371756,1.8799585713537696,5,0.23809523809523808
E02001374,E02001385,20,0,0,0,9,0,0,5,1,0,5,0,2531.150074510575,0.011431893160012861,0,0.026645510821371773,15,0.3996826623205766,2.21836670023277,2,0.1
E02001374,E02001388,14,0,0,0,5,0,0,8,1,0,0,0,4365.933877036807,0.009103362543332508,0,0.024731519315283033,14,0.34624127041396247,1.9217498704423563,2,0.14285714285714285
E02001374,E02001390,16,0,0,0,1,0,0,13,1,1,0,0,3764.209471275828,0.009138820187142228,0.0625,0.025448314866780373,15,0.38172472300170557,2.118694389308681,3,0.1875
E02001374,E02001391,13,0,0,0,9,0,0,3,0,1,0,0,8877.192926380545,0.01018695792381055,0.07692307692307693,0.018002483937507606,12,0.21602980725009127,1.1990345737762422,2,0.15384615384615385
E02001374,E02001393,13,0,0,1,4,0,0,5,1,0,2,0,5380.3585951799505,0.010075936876109868,0,0.02341308114600185,11,0.25754389260602034,1.4294510346993028,1,0.07692307692307693
E02001374,E02001394,22,0,0,0,9,0,0,11,0,2,0,0,5070.092317348999,0.009432917418240644,0.09090909090909091,0.023808543615893914,20,0.47617087231787825,2.6429007469018484,5,0.22727272727272727
E02001374,E02001396,24,0,0,1,6,0,0,14,3,0,0,0,4411.0062384094435,0.00976607118090547,0,0.024729613782674825,24,0.5935107307841958,3.294174517748886,3,0.125
E02001374,E02001397,13,0,0,0,6,0,0,6,0,1,0,0,7982.9764384090095,0.010338135801216272,0.07692307692307693,0.019401185913099868,12,0.23281423095719841,1.2921934974539957,2,0.15384615384615385
E02001374,E02001398,17,0,0,0,4,0,0,10,1,0,2,0,5582.644199371006,0.007794261405130932,0,0.022935403931383803,15,0.34403105897075703,1.9094824895216704,2,0.11764705882352941
E02001374,E02001401,15,0,0,0,6,0,0,8,0,0,1,0,9426.89595262053,0.013016679259457866,0,0.017334170662948893,14,0.2426783892812845,1.3469427333225887,1,0.06666666666666667
E02001374,E02001402,12,0,0,0,6,0,0,4,1,0,1,0,6847.149405649403,0.010233728177619465,0,0.021181272603374397,11,0.23299399863711837,1.293191265614859,1,0.08333333333333333
E02001374,E02001403,13,0,0,0,2,0,0,10,0,0,1,0,8780.407635334052,0.011101262599049576,0,0.018208132315453485,12,0.21849758778544182,1.2127315455971348,1,0.07692307692307693
E02001374,E02001405,11,0,0,0,2,0,0,5,0,0,4,0,12694.069599602795,0.009486118988617037,0,0.012616244195339639,7,0.08831370936737748,0.490169353099155,0,0
E02001374,E02006932,287,0,6,8,171,3,0,44,10,14,30,1,2925.2310517893293,0.008359822009488808,0.04878048780487805,0.026143464590071688,243,6.35286189538742,35.26041684690698,49,0.17073170731707318
E02001374,E02006933,182,0,2,2,107,0,0,40,9,4,17,1,4253.685599105004,0.009786871998671369,0.02197802197802198,0.024930517734619115,161,4.013813355273678,22.277948802159706,26,0.14285714285714285
E02001374,E02006934,161,0,0,2,81,3,0,45,12,1,17,0,3991.6885767299723,0.011711403867851427,0.006211180124223602,0.02541270719789152,143,3.634017129298487,20.169958188592208,21,0.13043478260869565
E02001375,E02001340,16,0,0,0,5,0,0,6,1,0,4,0,3147.009498165632,0.012958206422277206,0,0.026383448184024456,12,0.3166013782082935,1.7572389820145602,2,0.125
E02001375,E02001341,25,0,0,0,8,0,1,13,3,0,0,0,6573.754975577176,0.009404797173635912,0,0.021548316832587688,25,0.5387079208146922,2.9900013819674283,3,0.12
E02001375,E02001342,19,0,0,0,8,0,0,8,2,0,1,0,5230.61248193325,0.009897890952819738,0,0.02361653714089237,18,0.4250976685360627,2.359428119177738,2,0.10526315789473684
E02001375,E02001343,13,0,0,0,2,0,0,8,3,0,0,0,8083.328886833367,0.010166852960944956,0,0.019232646676182224,13,0.2500244067903689,1.3877154816996724,1,0.07692307692307693
E02001375,E02001346,16,0,0,0,2,0,0,12,1,1,0,0,8571.572034414094,0.010912943563660361,0.0625,0.01851959171682688,15,0.2777938757524032,1.5418449224686444,3,0.1875
E02001375,E02001347,24,0,0,0,8,0,0,13,2,0,1,0,7610.727078124229,0.008610649180094535,0,0.019868745302377033,23,0.45698114195467177,2.5363916014287367,3,0.125
E02001375,E02001350,11,0,0,0,1,0,0,9,0,0,1,0,5319.627539422247,0.012229315987751415,0,0.023674696640449126,10,0.23674696640449128,1.314021437916677,1,0.09090909090909091
E02001375,E02001351,24,0,0,0,7,0,0,13,3,0,1,0,5346.649342769201,0.011538558199993762,0,0.023579497547709053,23,0.5423284435973083,3.0100964422128675,3,0.125
E02001375,E02001354,24,0,0,0,9,0,0,13,2,0,0,0,4977.002257909992,0.01338106225076692,0,0.024263473728130636,24,0.5823233694751353,3.232081081802979,3,0.125
E02001375,E02001360,17,0,0,1,6,0,0,10,0,0,0,0,6405.29398467962,0.013407411747656233,0,0.022109708607134047,17,0.3758650463212788,2.0861713082560356,2,0.11764705882352941
E02001375,E02001364,11,0,0,0,4,0,0,4,2,1,0,0,4611.254698428571,0.012591869725655255,0.09090909090909091,0.024703705106000378,10,0.2470370510600038,1.3711347012487152,2,0.18181818181818182
E02001375,E02001366,28,0,0,0,9,0,0,9,4,1,5,0,2299.528691038807,0.021695323713388094,0.03571428571428571,0.027672809524557265,22,0.6088018095402599,3.3790448989811894,4,0.14285714285714285
E02001375,E02001367,32,0,0,0,8,0,0,11,4,1,8,0,2010.758950227686,0.021294256726070673,0.03125,0.027668911914263947,23,0.6363849740280708,3.5321402902887162,5,0.15625
E02001375,E02001368,27,0,0,0,6,1,0,13,5,0,2,0,7286.924707138489,0.020142105109994875,0,0.021194295697304993,25,0.5298573924326249,2.94087811670431,3,0.1111111111111111
E02001375,E02001369,20,0,0,0,6,0,0,12,2,0,0,0,5420.427356283797,0.009807831861970264,0,0.023332992896501432,20,0.4666598579300286,2.590111572908313,3,0.15
E02001375,E02001370,22,0,0,0,4,0,0,16,1,0,1,0,3937.2796193005697,0.01314740915237148,0,0.02560084208006111,21,0.5376176836812833,2.983950216930473,3,0.13636363636363635
E02001375,E02001372,228,0,1,1,22,4,0,71,18,4,107,0,2285.0869248378553,0.019643076715163778,0.017543859649122806,0.027484537539180003,117,3.2156908920840603,17.848113680546398,22,0.09649122807017543
E02001375,E02001373,153,0,0,0,20,1,1,44,2,3,82,0,1105.5219386478707,0.0115699159521912,0.0196078431372549,0.026158958234491072,68,1.7788091599453928,9.872960171904696,13,0.08496732026143791
E02001375,E02001374,70,0,0,0,12,3,0,32,4,2,16,1,2394.1846570465677,0.008010706462969832,0.02857142857142857,0.026390237622821774,52,1.3722923563867322,7.616661800432474,10,0.14285714285714285
E02001375,E02001375,91,0,0,0,3,1,0,23,2,0,62,0,0,0.021310219368418593,0,0.01984104659148635,29,0.5753903511531042,3.193600611100546,3,0.03296703296703297
E02001375,E02001376,21,0,0,0,10,1,0,10,0,0,0,0,3116.2711623706573,0.010005717479304583,0,0.026145411349426752,21,0.5490536383379618,3.0474234255216417,3,0.14285714285714285
E02001375,E02001377,118,0,0,0,51,4,1,43,10,2,7,0,4225.138948669415,0.00978284399756655,0.01694915254237288,0.0249656162311781,109,2.721252169198413,15.103820516097391,17,0.1440677966101695
E02001375,E02001378,56,0,0,0,8,2,0,18,2,1,25,0,1385.252740353996,0.009200792123117446,0.017857142857142856,0.02628470071910084,30,0.7885410215730252,4.376655053958974,5,0.08928571428571429
E02001375,E02001380,23,0,0,1,5,0,0,7,1,0,9,0,2135.4905657766262,0.010107412132682474,0,0.026634661978776505,14,0.37288526770287106,2.0696325832016083,2,0.08695652173913043
E02001375,E02001381,36,0,0,0,2,0,0,16,5,2,11,0,2847.2020014541627,0.010967369424533233,0.05555555555555555,0.02642908050704776,23,0.6078688516620985,3.373866684150412,5,0.1388888888888889
E02001375,E02001383,15,0,0,0,7,0,0,4,3,1,0,0,5475.861161636905,0.010645551627163683,0.06666666666666667,0.0233178493652406,14,0.3264498911133684,1.8119013808000932,3,0.2
E02001375,E02001384,28,0,0,0,7,0,1,10,4,2,4,0,3011.0257481504277,0.011748015462742829,0.07142857142857142,0.026383175917463617,22,0.5804298701841996,3.2215715546958035,5,0.17857142857142858
E02001375,E02001386,17,0,0,0,2,0,0,8,2,0,5,0,4759.42966324791,0.011474638807320484,0,0.024409224921854406,12,0.29291069906225287,1.625748130201422,2,0.11764705882352941
E02001375,E02001387,22,0,0,0,10,0,0,10,0,0,2,0,3182.7694661453124,0.012485980367614136,0,0.026311106349267113,20,0.5262221269853422,2.9207012299513626,3,0.13636363636363635
E02001375,E02001388,20,0,0,0,7,0,0,9,2,1,1,0,3417.929826494314,0.018963317580604887,0.05,0.026677846225539887,18,0.480201232059718,2.6652705334453657,4,0.2
E02001375,E02001389,11,0,0,0,1,1,0,4,4,0,1,0,4817.876206901363,0.01346433708995226,0,0.02449402011966194,10,0.24494020119661938,1.3594965133790882,1,0.09090909090909091
E02001375,E02001390,17,0,0,0,1,0,0,12,2,2,0,0,5811.914070751332,0.01252300046175178,0.11764705882352941,0.022960994211331305,15,0.3444149131699696,1.9116130031855196,4,0.23529411764705882
E02001375,E02001393,40,0,0,0,11,0,0,21,4,2,2,0,4136.991512542824,0.012267114981483222,0.05,0.025286235471899923,36,0.9103044769883972,5.05248120371096,7,0.175
E02001375,E02001394,29,0,0,0,8,0,0,19,0,0,2,0,5034.356402270683,0.013088013372193676,0,0.02415767855480383,27,0.6522573209797033,3.6202368960499167,4,0.13793103448275862
E02001375,E02001395,14,0,0,0,3,0,0,10,0,1,0,0,4632.668638080696,0.010174482697916107,0.07142857142857142,0.024472829096599043,13,0.3181467782557876,1.765816446906318,3,0.21428571428571427
E02001375,E02001396,31,0,0,0,14,0,0,14,2,0,1,0,5425.372022198332,0.010505176159535931,0,0.02338118865037165,30,0.7014356595111495,3.8931924151547985,4,0.12903225806451613
E02001375,E02001397,14,0,0,0,5,1,1,7,0,0,0,0,6689.481479579456,0.011880683014324893,0,0.021549178399218855,14,0.30168849758906396,1.6744677214896018,2,0.14285714285714285
E02001375,E02001401,14,0,0,0,5,0,0,6,1,2,0,0,8066.047096645942,0.009795933986450052,0.14285714285714285,0.019235282939137593,12,0.23082339526965112,1.2811437221916713,3,0.21428571428571427
E02001375,E02006932,151,0,0,3,86,0,1,48,5,3,3,2,5669.525761843052,0.015373217976173057,0.019867549668874173,0.02340307677363498,145,3.3934461321770724,18.83471215625896,22,0.1456953642384106
E02001375,E02006933,88,0,0,0,55,1,0,23,5,1,3,0,6334.521509550102,0.012753488482565987,0.011363636363636364,0.02217121934162302,84,1.8623824246963336,10.336818540133143,11,0.125
E02001375,E02006934,188,0,1,6,107,2,1,51,11,3,6,0,7001.444772232504,0.011968595798142972,0.015957446808510637,0.02106318455527088,179,3.7703100353934875,20.92642743998194,24,0.1276595744680851
E02001376,E02001341,15,0,0,0,6,0,0,6,2,0,1,0,9795.967646843654,0.006823074638099918,0,0.016425304450196115,14,0.2299542623027456,1.2763197560464716,1,0.06666666666666667
E02001376,E02001343,11,0,0,0,1,0,0,8,2,0,0,0,11305.541558099843,0.008823763562373745,0,0.01439531821114682,11,0.15834850032261502,0.8788848585724673,1,0.09090909090909091
E02001376,E02001346,13,0,0,1,2,0,5,4,1,0,0,0,11368.061855139216,0.006571838015417912,0,0.014200064958051739,13,0.1846008444546726,1.024593770956805,1,0.07692307692307693
E02001376,E02001347,19,0,0,1,8,1,0,6,1,0,2,0,8628.278837896934,0.007432654456183972,0,0.018213380848288652,17,0.3096274744209071,1.7185315838934065,2,0.10526315789473684
E02001376,E02001350,24,0,0,0,10,1,0,11,2,0,0,0,6368.164651924254,0.016434603096262105,0,0.022397925614533198,24,0.5375502147487967,2.983575742760742,3,0.125
E02001376,E02001351,21,0,0,0,8,1,0,9,1,2,0,0,6079.530559971561,0.01219520826485158,0.09523809523809523,0.02252493398281433,19,0.4279737456734723,2.3753912678214313,4,0.19047619047619047
E02001376,E02001354,14,0,0,0,3,0,0,2,9,0,0,0,5679.327496266626,0.007811385722319679,0,0.0227934091246414,14,0.3191077277449796,1.771150024137445,2,0.14285714285714285
E02001376,E02001358,23,0,0,0,15,0,0,5,1,0,2,0,4452.874135517475,0.008551702185581796,0,0.024573872012015118,21,0.5160513122523175,2.8642499528632364,3,0.13043478260869565
E02001376,E02001360,27,0,0,2,10,0,2,11,0,1,1,0,4337.084098491921,0.010171937167590779,0.037037037037037035,0.024858258961780635,25,0.6214564740445159,3.449282337292543,4,0.14814814814814814
E02001376,E02001364,14,0,0,0,6,0,0,3,0,0,5,0,2884.8713198100313,0.012369769148408124,0,0.026529880771221908,9,0.23876892694099716,1.3252439660526905,1,0.07142857142857142
E02001376,E02001365,14,0,0,0,7,3,0,2,2,0,0,0,2755.532103600958,0.007267417720980408,0,0.026156031340937837,14,0.36618443877312973,2.032440837942036,2,0.14285714285714285
E02001376,E02001366,17,0,0,0,3,3,0,4,0,0,7,0,2715.2473954897246,0.0125360886036771,0,0.026651745422440972,10,0.2665174542244097,1.4792571738026175,1,0.058823529411764705
E02001376,E02001367,11,0,0,1,4,0,0,2,0,0,4,0,4386.951131090438,0.013117058184726284,0,0.025044180223872236,7,0.17530926156710566,0.973022512022139,1,0.09090909090909091
E02001376,E02001368,38,0,0,0,17,1,0,9,0,2,9,0,4245.852054534964,0.010058748390790264,0.05263157894736842,0.024963328068906342,27,0.6740098578604713,3.740970437959664,6,0.15789473684210525
E02001376,E02001369,28,0,0,0,5,1,0,5,3,0,14,0,2447.692936430331,0.008583529417720424,0,0.026422873228312396,14,0.3699202251963736,2.0531756482847943,2,0.07142857142857142
E02001376,E02001370,46,0,0,0,6,2,0,15,0,1,22,0,1307.466091631933,0.010385244347891153,0.021739130434782608,0.02631346560606746,23,0.6052097089395516,3.3591075909422785,4,0.08695652173913043
E02001376,E02001371,14,0,0,0,11,0,0,3,0,0,0,0,6794.992457942287,0.008606022224623838,0,0.021145320598856245,14,0.29603448838398744,1.6430861607520706,2,0.14285714285714285
E02001376,E02001372,38,0,0,0,21,0,1,10,2,2,2,0,5091.830245470247,0.008502457447288343,0.05263157894736842,0.023702524790295523,34,0.8058858428700477,4.472924363624303,6,0.15789473684210525
E02001376,E02001373,57,0,0,0,22,0,0,27,3,0,5,0,2267.116034787075,0.009784379490512548,0,0.026584603735024737,52,1.3823993942212864,7.672759095321348,8,0.14035087719298245
E02001376,E02001374,79,0,0,3,6,1,0,23,10,5,30,1,722.0865053240898,0.009649575111972938,0.06329113924050633,0.02518635790335779,44,1.1081997477477428,6.150863295736669,11,0.13924050632911392
E02001376,E02001375,16,0,0,0,3,0,0,3,1,8,1,0,2998.4812015693824,0.009211030693743747,0.5,0.02616626518896783,7,0.1831638563227748,1.0166180268954452,9,0.5625
E02001376,E02001376,135,0,0,3,10,3,1,36,2,0,74,6,0,0.00950307404777271,0,0.019056060739271942,61,1.1624197050955885,6.451801412917315,6,0.044444444444444446
E02001376,E02001377,210,0,0,3,55,4,3,43,7,6,87,2,1145.2887134417947,0.01084762266500502,0.02857142857142857,0.02615346064324938,117,3.0599548952601774,16.983729052562317,23,0.10952380952380952
E02001376,E02001378,13,0,0,0,6,0,0,3,1,0,3,0,3147.993096445213,0.009259076367835685,0,0.02605334323627311,10,0.2605334323627311,1.446043937195508,1,0.07692307692307693
E02001376,E02001381,24,0,0,0,6,0,0,3,1,1,13,0,2080.175361095274,0.008824125227806156,0.041666666666666664,0.026522642425421888,10,0.2652264242542189,1.4720915442548022,2,0.08333333333333333
E02001376,E02001383,35,0,0,0,15,1,0,9,0,1,9,0,2733.7558667252238,0.009011172974387803,0.02857142857142857,0.026324138426929655,25,0.6581034606732414,3.652684842492617,5,0.14285714285714285
E02001376,E02001384,21,0,0,0,7,3,0,5,0,0,6,0,3116.344131380813,0.010439202992549716,0,0.026183863893779854,15,0.3927579584066978,2.1799323771567316,2,0.09523809523809523
E02001376,E02001385,16,0,0,0,9,1,0,2,0,0,4,0,2079.3172229513398,0.008615092986241822,0,0.026503864484998956,12,0.31804637381998746,1.765259170151701,2,0.125
E02001376,E02001386,13,0,0,0,5,0,0,7,0,0,1,0,7555.91948397303,0.007979049501334459,0,0.019911553737152612,12,0.23893864484583133,1.3261859547452484,1,0.07692307692307693
E02001376,E02001388,16,0,0,0,7,2,0,3,0,1,2,1,4428.4899980207565,0.008752487237615245,0.0625,0.024622080171942482,13,0.32008704223525225,1.77658553300256,3,0.1875
E02001376,E02001389,19,0,0,0,12,0,0,4,0,0,3,0,2781.17028134686,0.012041582198657487,0,0.02656778919201511,16,0.42508462707224176,2.3593557348794185,2,0.10526315789473684
E02001376,E02001390,13,0,0,0,6,0,0,1,0,4,2,0,3305.688292141338,0.013785387949518309,0.3076923076923077,0.02631866580083482,7,0.18423066060584375,1.0225391321129833,5,0.38461538461538464
E02001376,E02001394,20,0,0,0,10,1,0,7,1,0,1,0,4611.812371946678,0.008636347527147118,0,0.024372842578914682,19,0.46308400899937896,2.570264466839815,3,0.15
