MSOA11CD,lon,lat,centroid
E02000342,0.0815891,51.4448947,"c(0.0815891, 51.4448947)"
E02000343,0.05181448542486435,51.43082570666765,"c(0.0518144854248644, 51.4308257066676)"
E02000340,0.06289378247632052,51.44773583310378,"c(0.0628937824763205, 51.4477358331038)"
E02000341,0.03672987307205442,51.448181275036326,"c(0.0367298730720544, 51.4481812750363)"
E02000348,-0.0728384,51.5704226,"c(-0.0728384, 51.5704226)"
E02000536,-0.37244174157640125,51.47847768230564,"c(-0.372441741576401, 51.4784776823056)"
E02000537,-0.3561080952898264,51.47668023781658,"c(-0.356108095289826, 51.4766802378166)"
E02000534,-0.3360179913533233,51.481313396969476,"c(-0.336017991353323, 51.4813133969695)"
E02000535,-0.38819401133599946,51.48389947209453,"c(-0.388194011335999, 51.4838994720945)"
E02000532,-0.2602342233902823,51.48223489955828,"c(-0.260234223390282, 51.4822348995583)"
E02000533,-0.2765555,51.4904578,"c(-0.2765555, 51.4904578)"
E02000530,-0.3955692,51.4848949,"c(-0.3955692, 51.4848949)"
E02000531,-0.3111397122079684,51.48763413908883,"c(-0.311139712207968, 51.4876341390888)"
E02000538,-0.41050179999999997,51.4794394,"c(-0.4105018, 51.4794394)"
E02000539,-0.331403295051572,51.472593128696005,"c(-0.331403295051572, 51.472593128696)"
E02000447,-0.351312,51.5919622,"c(-0.351312, 51.5919622)"
E02000444,-0.30328089832490746,51.59574365502629,"c(-0.303280898324907, 51.5957436550263)"
E02000445,-0.3315575,51.597548,"c(-0.3315575, 51.597548)"
E02000442,-0.28412223510293777,51.5969016794992,"c(-0.284122235102938, 51.5969016794992)"
E02000443,-0.337475,51.599148,"c(-0.337475, 51.599148)"
E02000440,-0.3126026,51.6033328,"c(-0.3126026, 51.6033328)"
E02000441,-0.39579860148516277,51.60078167287652,"c(-0.395798601485163, 51.6007816728765)"
E02000448,-0.3820636121409655,51.5935342038301,"c(-0.382063612140966, 51.5935342038301)"
E02000449,-0.29099538184628776,51.59381508855469,"c(-0.290995381846288, 51.5938150885547)"
E02000636,-0.13955505636160592,51.45469549185609,"c(-0.139555056361606, 51.4546954918561)"
E02000637,-0.11346912614944563,51.45258384840113,"c(-0.113469126149446, 51.4525838484011)"
E02000634,-0.1337954,51.459532,"c(-0.1337954, 51.459532)"
E02000635,-0.10724651768201925,51.45729598446152,"c(-0.107246517682019, 51.4572959844615)"
E02000632,-0.12540902485528382,51.45964980981429,"c(-0.125409024855284, 51.4596498098143)"
E02000633,-0.11556299385944349,51.45915624748749,"c(-0.115562993859443, 51.4591562474875)"
E02000630,-0.1458608,51.4674394,"c(-0.1458608, 51.4674394)"
E02000631,-0.09867718405343348,51.46363505100427,"c(-0.0986771840534335, 51.4636350510043)"
E02000638,-0.12437444639996144,51.44900346737162,"c(-0.124374446399961, 51.4490034673716)"
E02000639,-0.12918598767944356,51.44656205544218,"c(-0.129185987679444, 51.4465620554422)"
E02000166,-0.1507093,51.5614592,"c(-0.1507093, 51.5614592)"
E02000167,-0.17377611048887476,51.55511076165982,"c(-0.173776110488875, 51.5551107616598)"
E02000165,0.0335673,51.3130872,"c(0.0335673, 51.3130872)"
E02000162,0.06892574885015267,51.35949378364078,"c(0.0689257488501527, 51.3594937836408)"
E02000163,0.1021116,51.3583697,"c(0.1021116, 51.3583697)"
E02000160,0.005754912168024415,51.36803995078262,"c(0.00575491216802441, 51.3680399507826)"
E02000161,0.0921009,51.3636741,"c(0.0921009, 51.3636741)"
E02000168,-0.1400163800212409,51.554628487865664,"c(-0.140016380021241, 51.5546284878657)"
E02000169,-0.1854721851259512,51.55393506385403,"c(-0.185472185125951, 51.553935063854)"
E02000916,-0.027655559351972163,51.569415967162854,"c(-0.0276555593519722, 51.5694159671629)"
E02000917,-0.008917132222440971,51.567600494254464,"c(-0.00891713222244097, 51.5676004942545)"
E02000914,-0.0141537,51.5744041,"c(-0.0141537, 51.5744041)"
E02000915,0.004727629153322918,51.569117562169865,"c(0.00472762915332292, 51.5691175621699)"
E02000912,-0.0289314,51.5742611,"c(-0.0289314, 51.5742611)"
E02000913,-0.002497408874231217,51.575148945952414,"c(-0.00249740887423122, 51.5751489459524)"
E02000910,-0.01837807476308424,51.58157918825693,"c(-0.0183780747630842, 51.5815791882569)"
E02000911,-0.0304183,51.5803281,"c(-0.0304183, 51.5803281)"
E02000918,0.0101792,51.5655172,"c(0.0101792, 51.5655172)"
E02000919,-0.002958,51.5611827,"c(-0.002958, 51.5611827)"
E02000826,-0.0854176,51.4783489,"c(-0.0854176, 51.4783489)"
E02000827,-0.0970470678408598,51.478632974570516,"c(-0.0970470678408598, 51.4786329745705)"
E02000824,-0.06676089434851794,51.481085782723504,"c(-0.0667608943485179, 51.4810857827235)"
E02000825,-0.0809429,51.4774411,"c(-0.0809429, 51.4774411)"
E02000822,-0.0938878,51.4853455,"c(-0.0938878, 51.4853455)"
E02000823,-0.09824425507037912,51.48277819509502,"c(-0.0982442550703791, 51.482778195095)"
E02000820,-0.1029508,51.4870361,"c(-0.1029508, 51.4870361)"
E02000821,-0.08359209051931447,51.486259518873354,"c(-0.0835920905193145, 51.4862595188734)"
E02000087,0.1475503298402326,51.44157414345328,"c(0.147550329840233, 51.4415741434533)"
E02000007,0.155440612908995,51.5557661398767,"c(0.155440612908995, 51.5557661398767)"
E02000086,0.0947033,51.4459717,"c(0.0947033, 51.4459717)"
E02000004,0.17546037073668438,51.5605609635152,"c(0.175460370736684, 51.5605609635152)"
E02000085,0.10859669835879163,51.44982212534724,"c(0.108596698358792, 51.4498221253472)"
E02000005,0.1434065747716937,51.56102437071009,"c(0.143406574771694, 51.5610243707101)"
E02000084,0.1335963,51.4531575,"c(0.1335963, 51.4531575)"
E02000002,0.134008,51.5880343,"c(0.134008, 51.5880343)"
E02000083,0.1829796715648831,51.453480436209745,"c(0.182979671564883, 51.4534804362097)"
E02000003,0.13963928646482537,51.57203924001598,"c(0.139639286464825, 51.572039240016)"
E02000082,0.08899390503159302,51.46035066211538,"c(0.088993905031593, 51.4603506621154)"
E02000081,0.15742236217641456,51.45926942156327,"c(0.157422362176415, 51.4592694215633)"
E02000828,-0.06654210454916078,51.47551734566365,"c(-0.0665421045491608, 51.4755173456636)"
E02000001,-0.09516324253813119,51.52046632910744,"c(-0.0951632425381312, 51.5204663291074)"
E02000080,0.10321801895528318,51.460097582153146,"c(0.103218018955283, 51.4600975821531)"
E02000829,-0.057827714352826444,51.47371631334714,"c(-0.0578277143528264, 51.4737163133471)"
E02000008,0.1350074650326312,51.552436006932204,"c(0.135007465032631, 51.5524360069322)"
E02000089,0.0885668,51.4397641,"c(0.0885668, 51.4397641)"
E02000009,0.11906712619747348,51.55121046658874,"c(0.119067126197473, 51.5512104665887)"
E02000088,0.12225479728900646,51.439228903684864,"c(0.122254797289006, 51.4392289036849)"
E02000356,-0.0841859208028097,51.55558184631824,"c(-0.0841859208028097, 51.5555818463182)"
E02000357,-0.0337418,51.5501823,"c(-0.0337418, 51.5501823)"
E02000354,-0.060338331156521596,51.55834346959782,"c(-0.0603383311565216, 51.5583434695978)"
E02000355,-0.048575496323597575,51.55460437370505,"c(-0.0485754963235976, 51.554604373705)"
E02000352,-0.08370276816153842,51.56419244233389,"c(-0.0837027681615384, 51.5641924423339)"
E02000353,-0.07538507282541188,51.56212441315943,"c(-0.0753850728254119, 51.5621244131594)"
E02000350,-0.0680921,51.5653958,"c(-0.0680921, 51.5653958)"
E02000351,-0.0958001,51.5627873,"c(-0.0958001, 51.5627873)"
E02000358,-0.0745143,51.5567146,"c(-0.0745143, 51.5567146)"
E02000359,-0.0440255,51.5520081,"c(-0.0440255, 51.5520081)"
E02000266,-0.3625961,51.5089195,"c(-0.3625961, 51.5089195)"
E02000267,-0.3374403524078215,51.50703236891438,"c(-0.337440352407821, 51.5070323689144)"
E02000264,-0.28493103638515344,51.50934237320461,"c(-0.284931036385153, 51.5093423732046)"
E02000265,-0.3248901016236595,51.510028025180254,"c(-0.324890101623659, 51.5100280251803)"
E02000262,-0.26849313526244023,51.50839228800367,"c(-0.26849313526244, 51.5083922880037)"
E02000263,-0.38418587808630955,51.51232600729607,"c(-0.38418587808631, 51.5123260072961)"
E02000260,-0.3755282175782703,51.51303847381276,"c(-0.37552821757827, 51.5130384738128)"
E02000261,-0.252159,51.5124933,"c(-0.252159, 51.5124933)"
E02000268,-0.3012356659587402,51.50646395445842,"c(-0.30123566595874, 51.5064639544584)"
E02000269,-0.3169893783077395,51.50311322359975,"c(-0.316989378307739, 51.5031132235997)"
E02000506,-0.4573249,51.5506463,"c(-0.4573249, 51.5506463)"
E02000587,-0.19730102838065067,51.49699308531811,"c(-0.197301028380651, 51.4969930853181)"
E02000507,-0.4495734,51.5462121,"c(-0.4495734, 51.5462121)"
E02000586,-0.18370112616076606,51.49859485462565,"c(-0.183701126160766, 51.4985948546257)"
E02000504,-0.4499085053441685,51.56566397160034,"c(-0.449908505344168, 51.5656639716003)"
E02000585,-0.2118057,51.5056136,"c(-0.2118057, 51.5056136)"
E02000584,-0.1965506,51.5052707,"c(-0.1965506, 51.5052707)"
E02000502,-0.4220716,51.5684089,"c(-0.4220716, 51.5684089)"
E02000583,-0.2064909,51.512564,"c(-0.2064909, 51.512564)"
E02000503,-0.4059473610850801,51.56504889753848,"c(-0.40594736108508, 51.5650488975385)"
E02000582,-0.1977105401850473,51.51149989875968,"c(-0.197710540185047, 51.5114998987597)"
E02000500,-0.42003155399400777,51.57781812044261,"c(-0.420031553994008, 51.5778181204426)"
E02000581,-0.21430447223893428,51.514655517309585,"c(-0.214304472238934, 51.5146555173096)"
E02000501,-0.3957346,51.5741798,"c(-0.3957346, 51.5741798)"
E02000580,-0.20489280580372587,51.5169595346811,"c(-0.204892805803726, 51.5169595346811)"
E02000508,-0.4729816,51.5396495,"c(-0.4729816, 51.5396495)"
E02000589,-0.18328,51.4949451,"c(-0.18328, 51.4949451)"
E02000509,-0.4824775882941647,51.537511116029464,"c(-0.482477588294165, 51.5375111160295)"
E02000588,-0.1622667314829584,51.49684033370036,"c(-0.162266731482958, 51.4968403337004)"
E02000456,-0.35122568215610245,51.579019706468415,"c(-0.351225682156102, 51.5790197064684)"
E02000457,-0.3688416626337273,51.57738736456326,"c(-0.368841662633727, 51.5773873645633)"
E02000454,-0.3816575,51.5860921,"c(-0.3816575, 51.5860921)"
E02000455,-0.32971909107696085,51.58120147111236,"c(-0.329719091076961, 51.5812014711124)"
E02000452,-0.3323009,51.5858132,"c(-0.3323009, 51.5858132)"
E02000453,-0.3512986,51.5847551,"c(-0.3512986, 51.5847551)"
E02000451,-0.36847773542161105,51.58444687736204,"c(-0.368477735421611, 51.584446877362)"
E02000459,-0.3553246952956517,51.569404001818754,"c(-0.355324695295652, 51.5694040018188)"
E02000767,0.08346168119398384,51.578150126498926,"c(0.0834616811939838, 51.5781501264989)"
E02000764,0.024515613065905856,51.58169944570791,"c(0.0245156130659059, 51.5816994457079)"
E02000765,0.0721620030083878,51.578758263218305,"c(0.0721620030083878, 51.5787582632183)"
E02000762,0.06358400252527607,51.58439430925459,"c(0.0635840025252761, 51.5843943092546)"
E02000763,0.0998093,51.5782488,"c(0.0998093, 51.5782488)"
E02000760,0.07487091825013364,51.591080622042966,"c(0.0748709182501336, 51.591080622043)"
E02000768,0.031788487367804256,51.57663866989321,"c(0.0317884873678043, 51.5766386698932)"
E02000769,0.12306720404437912,51.57494987866025,"c(0.123067204044379, 51.5749498786602)"
E02000687,-0.047570677825484124,51.425698890383515,"c(-0.0475706778254841, 51.4256988903835)"
E02000606,-0.3036474,51.4008898,"c(-0.3036474, 51.4008898)"
E02000686,-0.026004547728164417,51.42707492790656,"c(-0.0260045477281644, 51.4270749279066)"
E02000607,-0.29112758470018196,51.39616702408645,"c(-0.291127584700182, 51.3961670240865)"
E02000685,-0.06155849690216681,51.42804011932723,"c(-0.0615584969021668, 51.4280401193272)"
E02000604,-0.25610831476212825,51.40161973021944,"c(-0.256108314762128, 51.4016197302194)"
E02000605,-0.2662503735877746,51.40096929208267,"c(-0.266250373587775, 51.4009692920827)"
E02000683,0.032186415235412554,51.43079296190501,"c(0.0321864152354126, 51.430792961905)"
E02000602,-0.2904696285730752,51.409394632614315,"c(-0.290469628573075, 51.4093946326143)"
E02000682,-0.005878909770716497,51.43043506405667,"c(-0.0058789097707165, 51.4304350640567)"
E02000603,-0.2743493,51.4059803,"c(-0.2743493, 51.4059803)"
E02000681,-0.0341774,51.4361908,"c(-0.0341774, 51.4361908)"
E02000600,-0.28496686568194945,51.41745169685484,"c(-0.284966865681949, 51.4174516968548)"
E02000680,-0.06198770532504389,51.43396589331081,"c(-0.0619877053250439, 51.4339658933108)"
E02000601,-0.2976246247131422,51.41570835718697,"c(-0.297624624713142, 51.415708357187)"
E02000608,-0.3090634,51.3936508,"c(-0.3090634, 51.3936508)"
E02000689,-0.19813524208100666,51.4348889434363,"c(-0.198135242081007, 51.4348889434363)"
E02000609,-0.2605665560616133,51.38892602842719,"c(-0.260566556061613, 51.3889260284272)"
E02000176,-0.1708149,51.5486804,"c(-0.1708149, 51.5486804)"
E02000177,-0.15289851180747346,51.54585734690466,"c(-0.152898511807473, 51.5458573469047)"
E02000174,-0.13550634722140187,51.55077705957457,"c(-0.135506347221402, 51.5507770595746)"
E02000175,-0.1914517596529624,51.54981793265717,"c(-0.191451759652962, 51.5498179326572)"
E02000172,-0.15220766569078728,51.548042935623904,"c(-0.152207665690787, 51.5480429356239)"
E02000173,-0.17586002838224715,51.550068753126936,"c(-0.175860028382247, 51.5500687531269)"
E02000170,-0.199689600111645,51.551464977430896,"c(-0.199689600111645, 51.5514649774309)"
E02000171,-0.15920092452857,51.552971843279174,"c(-0.15920092452857, 51.5529718432792)"
E02000178,-0.20001386545003602,51.54649408407616,"c(-0.200013865450036, 51.5464940840762)"
E02000179,-0.1645326928840947,51.54335665657454,"c(-0.164532692884095, 51.5433566565745)"
E02000836,-0.07672390514821655,51.455309642701096,"c(-0.0767239051482165, 51.4553096427011)"
E02000837,-0.09245575074094323,51.453341048896526,"c(-0.0924557507409432, 51.4533410488965)"
E02000834,-0.07118587809196769,51.461437762496956,"c(-0.0711858780919677, 51.461437762497)"
E02000835,-0.05176562821455567,51.456902636502306,"c(-0.0517656282145557, 51.4569026365023)"
E02000832,-0.058911,51.464896,"c(-0.058911, 51.464896)"
E02000833,-0.0839957,51.4649154,"c(-0.0839957, 51.4649154)"
E02000830,-0.0870315,51.4689211,"c(-0.0870315, 51.4689211)"
E02000831,-0.0678535,51.4690455,"c(-0.0678535, 51.4690455)"
E02000097,-0.2624249,51.5753117,"c(-0.2624249, 51.5753117)"
E02000016,0.07491427040698448,51.54019080951207,"c(0.0749142704069845, 51.5401908095121)"
E02000096,-0.3064650051522219,51.58074738330839,"c(-0.306465005152222, 51.5807473833084)"
E02000017,0.0837051,51.5410847,"c(0.0837051, 51.5410847)"
E02000095,-0.2811594,51.5847074,"c(-0.2811594, 51.5847074)"
E02000014,0.14582783661038345,51.54001827437716,"c(0.145827836610383, 51.5400182743772)"
E02000094,-0.2587367386983269,51.588676046905825,"c(-0.258736738698327, 51.5886760469058)"
E02000015,0.1605053445516079,51.53849075560413,"c(0.160505344551608, 51.5384907556041)"
E02000093,-0.2740347,51.5951162,"c(-0.2740347, 51.5951162)"
E02000012,0.0972505,51.5416172,"c(0.0972505, 51.5416172)"
E02000013,0.12066756462648275,51.544342148620125,"c(0.120667564626483, 51.5443421486201)"
E02000092,0.1300036,51.417438,"c(0.1300036, 51.417438)"
E02000010,0.14777135470151928,51.54710033854384,"c(0.147771354701519, 51.5471003385438)"
E02000091,0.11141953691966963,51.427253061521924,"c(0.11141953691967, 51.4272530615219)"
E02000838,-0.0726401,51.4499715,"c(-0.0726401, 51.4499715)"
E02000011,0.16604310375244002,51.544703278381704,"c(0.16604310375244, 51.5447032783817)"
E02000090,0.09691047096527175,51.432896739916856,"c(0.0969104709652717, 51.4328967399169)"
E02000839,-0.0803949,51.4294856,"c(-0.0803949, 51.4294856)"
E02000099,-0.3007599053194062,51.569144400213766,"c(-0.300759905319406, 51.5691444002138)"
E02000018,0.11465792085169439,51.5378768537909,"c(0.114657920851694, 51.5378768537909)"
E02000098,-0.2896078,51.5715295,"c(-0.2896078, 51.5715295)"
E02000019,0.13217198299572827,51.539122063267584,"c(0.132171982995728, 51.5391220632676)"
E02000326,0.028096593517157903,51.479538349256046,"c(0.0280965935171579, 51.479538349256)"
E02000327,0.06310681463021546,51.48242167735339,"c(0.0631068146302155, 51.4824216773534)"
E02000324,0.0367751,51.4818039,"c(0.0367751, 51.4818039)"
E02000323,0.0702567419016955,51.48213407915811,"c(0.0702567419016955, 51.4821340791581)"
E02000320,0.11262017648889003,51.4874442464918,"c(0.11262017648889, 51.4874442464918)"
E02000321,0.0735477,51.4861457,"c(0.0735477, 51.4861457)"
E02000328,0.0084009,51.4809267,"c(0.0084009, 51.4809267)"
E02000329,0.08791879120877491,51.47819723501609,"c(0.0879187912087749, 51.4781972350161)"
E02000276,-0.3105229,51.4973912,"c(-0.3105229, 51.4973912)"
E02000277,-0.0353906,51.6765792,"c(-0.0353906, 51.6765792)"
E02000274,-0.38939422401225354,51.50037358351423,"c(-0.389394224012254, 51.5003735835142)"
E02000275,-0.37660582252369756,51.49869699032386,"c(-0.376605822523698, 51.4986969903239)"
E02000272,-0.32757542552095265,51.49891535402561,"c(-0.327575425520953, 51.4989153540256)"
E02000270,-0.2672626,51.5047857,"c(-0.2672626, 51.5047857)"
E02000271,-0.2572157,51.5013677,"c(-0.2572157, 51.5013677)"
E02000278,-0.0400375,51.6718609,"c(-0.0400375, 51.6718609)"
E02000279,-0.02453765763982128,51.67101092329061,"c(-0.0245376576398213, 51.6710109232906)"
E02000516,-0.3915565,51.5254316,"c(-0.3915565, 51.5254316)"
E02000597,-0.1809108689943455,51.48180182673585,"c(-0.180910868994345, 51.4818018267358)"
E02000517,-0.4359077,51.5178343,"c(-0.4359077, 51.5178343)"
E02000596,-0.18254442664364473,51.48504625715422,"c(-0.182544426643645, 51.4850462571542)"
E02000514,-0.413648926646914,51.51976969473525,"c(-0.413648926646914, 51.5197696947353)"
E02000595,-0.17367888054326852,51.485501143755336,"c(-0.173678880543269, 51.4855011437553)"
E02000515,-0.4790254,51.5200631,"c(-0.4790254, 51.5200631)"
E02000594,-0.16182326720258225,51.48580313280863,"c(-0.161823267202582, 51.4858031328086)"
E02000512,-0.44524250119512426,51.529176640288526,"c(-0.445242501195124, 51.5291766402885)"
E02000593,-0.1908654306578321,51.48925474974853,"c(-0.190865430657832, 51.4892547497485)"
E02000513,-0.39832063098244236,51.529134775286394,"c(-0.398320630982442, 51.5291347752864)"
E02000592,-0.18053029625205422,51.49169490913202,"c(-0.180530296252054, 51.491694909132)"
E02000510,-0.4551533605670923,51.53378162447972,"c(-0.455153360567092, 51.5337816244797)"
E02000591,-0.1964575,51.4956904,"c(-0.1964575, 51.4956904)"
E02000511,-0.4239464166712839,51.53128593105575,"c(-0.423946416671284, 51.5312859310557)"
E02000590,-0.168971,51.4935264,"c(-0.168971, 51.4935264)"
E02000518,-0.46279312325144345,51.51762570998421,"c(-0.462793123251443, 51.5176257099842)"
E02000599,-0.2629828,51.4167193,"c(-0.2629828, 51.4167193)"
E02000519,-0.409613,51.5153446,"c(-0.409613, 51.5153446)"
E02000598,-0.2987324,51.4270101,"c(-0.2987324, 51.4270101)"
E02000426,-0.15371993366131162,51.57864403155428,"c(-0.153719933661312, 51.5786440315543)"
E02000427,-0.09891589690070358,51.57819579605144,"c(-0.0989158969007036, 51.5781957960514)"
E02000424,-0.1173929,51.5802327,"c(-0.1173929, 51.5802327)"
E02000425,-0.07298,51.5772447,"c(-0.07298, 51.5772447)"
E02000422,-0.08673614097892403,51.58116480868645,"c(-0.086736140978924, 51.5811648086865)"
E02000423,-0.09656514818663524,51.58155744375654,"c(-0.0965651481866352, 51.5815574437565)"
E02000420,-0.07894679290550818,51.585235346150554,"c(-0.0789467929055082, 51.5852353461506)"
E02000421,-0.06807078256206314,51.58440349811803,"c(-0.0680707825620631, 51.584403498118)"
E02000428,-0.0807502,51.579408,"c(-0.0807502, 51.579408)"
E02000429,-0.1312232,51.580003,"c(-0.1312232, 51.580003)"
E02000776,0.07799195468024608,51.5622053532093,"c(0.0779919546802461, 51.5622053532093)"
E02000777,0.033203,51.562857,"c(0.033203, 51.562857)"
E02000774,0.095107,51.5693245,"c(0.095107, 51.5693245)"
E02000772,0.11166997711807557,51.570428152011445,"c(0.111669977118076, 51.5704281520114)"
E02000773,0.08378025504535641,51.56936500758504,"c(0.0837802550453564, 51.569365007585)"
E02000770,0.0954451,51.5723096,"c(0.0954451, 51.5723096)"
E02000779,0.067811,51.5626886,"c(0.067811, 51.5626886)"
E02000616,-0.29332510831888786,51.362986686283456,"c(-0.293325108318888, 51.3629866862835)"
E02000697,-0.19916924094853078,51.41530718532934,"c(-0.199169240948531, 51.4153071853293)"
E02000617,-0.3075997,51.363039,"c(-0.3075997, 51.363039)"
E02000696,-0.161783,51.4162333,"c(-0.161783, 51.4162333)"
E02000614,-0.2821446406678728,51.380413656119245,"c(-0.282144640667873, 51.3804136561192)"
E02000695,-0.1522744,51.4168123,"c(-0.1522744, 51.4168123)"
E02000615,-0.30112550311370145,51.370583928209534,"c(-0.301125503113701, 51.3705839282095)"
E02000694,-0.187282,51.4193069,"c(-0.187282, 51.4193069)"
E02000612,-0.2520363,51.3850056,"c(-0.2520363, 51.3850056)"
E02000693,-0.1791067,51.4172326,"c(-0.1791067, 51.4172326)"
E02000613,-0.2985885,51.3793409,"c(-0.2985885, 51.3793409)"
E02000692,-0.2115482,51.4198458,"c(-0.2115482, 51.4198458)"
E02000610,-0.2978776192242132,51.38968521047525,"c(-0.297877619224213, 51.3896852104752)"
E02000691,-0.1977117,51.4239528,"c(-0.1977117, 51.4239528)"
E02000611,-0.28097150852441366,51.38765750743284,"c(-0.280971508524414, 51.3876575074328)"
E02000690,-0.2224884,51.4263531,"c(-0.2224884, 51.4263531)"
E02000699,-0.2176994,51.4106786,"c(-0.2176994, 51.4106786)"
E02000619,-0.1109766,51.4923186,"c(-0.1109766, 51.4923186)"
E02000698,-0.23361546550944043,51.41346161811455,"c(-0.23361546550944, 51.4134616181146)"
E02000966,-0.1840363840962465,51.525713706841195,"c(-0.184036384096247, 51.5257137068412)"
E02000967,-0.15942661685316944,51.52281729707051,"c(-0.159426616853169, 51.5228172970705)"
E02000964,-0.2006227550593654,51.528388368687324,"c(-0.200622755059365, 51.5283883686873)"
E02000965,-0.19227374147320164,51.52699358119495,"c(-0.192273741473202, 51.526993581195)"
E02000962,-0.1756448185548452,51.52892971140131,"c(-0.175644818554845, 51.5289297114013)"
E02000963,-0.20883889930863891,51.52667253526304,"c(-0.208838899308639, 51.526672535263)"
E02000960,-0.16597,51.5330955,"c(-0.16597, 51.5330955)"
E02000961,-0.18588452892583418,51.53209091923144,"c(-0.185884528925834, 51.5320909192314)"
E02000146,0.03497142266211462,51.39482016822206,"c(0.0349714226621146, 51.3948201682221)"
E02000147,-0.0014701095294789314,51.393646047014656,"c(-0.00147010952947893, 51.3936460470147)"
E02000144,0.012757600035033718,51.398283692595825,"c(0.0127576000350337, 51.3982836925958)"
E02000145,0.11999916239286029,51.39475648871193,"c(0.11999916239286, 51.3947564887119)"
E02000142,0.03235145489151212,51.402682594408766,"c(0.0323514548915121, 51.4026825944088)"
E02000140,0.1038689,51.404228,"c(0.1038689, 51.404228)"
E02000968,-0.16960856519023998,51.52537477791759,"c(-0.16960856519024, 51.5253747779176)"
E02000141,-0.05772223655824825,51.40638580816352,"c(-0.0577222365582482, 51.4063858081635)"
E02000969,-0.1934416,51.5220249,"c(-0.1934416, 51.5220249)"
E02000148,0.054428700000000003,51.3931388,"c(0.0544287, 51.3931388)"
E02000149,0.10204460026776474,51.38968559268371,"c(0.102044600267765, 51.3896855926837)"
E02000806,-0.3706373,51.4167907,"c(-0.3706373, 51.4167907)"
E02000887,-0.0210372,51.5108151,"c(-0.0210372, 51.5108151)"
E02000807,-0.0451628,51.5046458,"c(-0.0451628, 51.5046458)"
E02000886,-0.028261,51.5116625,"c(-0.028261, 51.5116625)"
E02000804,-0.3346947145643982,51.42557026937744,"c(-0.334694714564398, 51.4255702693774)"
E02000885,-0.0535737,51.5108527,"c(-0.0535737, 51.5108527)"
E02000805,-0.31755047549331344,51.419846630323356,"c(-0.317550475493313, 51.4198466303234)"
E02000884,-0.0685914,51.5148917,"c(-0.0685914, 51.5148917)"
E02000802,-0.3543630316002674,51.428951786110375,"c(-0.354363031600267, 51.4289517861104)"
E02000803,-0.3763855,51.427763,"c(-0.3763855, 51.427763)"
E02000882,-0.0387545820744933,51.51810281082113,"c(-0.0387545820744933, 51.5181028108211)"
E02000800,-0.3154978,51.4335258,"c(-0.3154978, 51.4335258)"
E02000881,-0.0095168,51.5166987,"c(-0.0095168, 51.5166987)"
E02000801,-0.3399593351858162,51.430797647831156,"c(-0.339959335185816, 51.4307976478312)"
E02000880,-0.05447705965948041,51.517499437674026,"c(-0.0544770596594804, 51.517499437674)"
E02000808,-0.09591946802599058,51.50275268123045,"c(-0.0959194680259906, 51.5027526812304)"
E02000889,-0.060489,51.5094284,"c(-0.060489, 51.5094284)"
E02000809,-0.07602200581795643,51.50140913185105,"c(-0.0760220058179564, 51.501409131851)"
E02000337,0.04259086673787697,51.461022038247954,"c(0.042590866737877, 51.461022038248)"
E02000334,0.038944679459790035,51.46726045760542,"c(0.03894467945979, 51.4672604576054)"
E02000335,0.05747648590576763,51.46206465589288,"c(0.0574764859057676, 51.4620646558929)"
E02000332,0.06633663221526473,51.478207786990986,"c(0.0663366322152647, 51.478207786991)"
E02000333,0.0231821,51.4716545,"c(0.0231821, 51.4716545)"
E02000331,0.04112469143605594,51.47375904725404,"c(0.0411246914360559, 51.473759047254)"
E02000339,0.0595087,51.4565326,"c(0.0595087, 51.4565326)"
E02000245,-0.3824106633286107,51.53282659099353,"c(-0.382410663328611, 51.5328265909935)"
E02000436,-0.36957903071670833,51.608927530301195,"c(-0.369579030716708, 51.6089275303012)"
E02000978,-0.16358898676410383,51.501691190679246,"c(-0.163588986764104, 51.5016911906792)"
E02000949,-0.1679948,51.4438525,"c(-0.1679948, 51.4438525)"
E02000952,-0.1473354,51.4382739,"c(-0.1473354, 51.4382739)"
E02000860,-0.19183652367102158,51.35486107770367,"c(-0.191836523671022, 51.3548610777037)"
E02000040,-0.21451898462968805,51.612992479582985,"c(-0.214518984629688, 51.612992479583)"
E02000736,0.06366345777816265,51.53386639242733,"c(0.0636634577781627, 51.5338663924273)"
E02000054,-0.2320357470803081,51.59213679118328,"c(-0.232035747080308, 51.5921367911833)"
E02000292,-0.06461844936541547,51.645059419265905,"c(-0.0646184493654155, 51.6450594192659)"
E02000291,-0.07201468200622685,51.647170773432975,"c(-0.0720146820062268, 51.647170773433)"
E02000883,-0.014198330561579108,51.51333549636023,"c(-0.0141983305615791, 51.5133354963602)"
E02000888,-0.05183200885767708,51.51090367901061,"c(-0.0518320088576771, 51.5109036790106)"
